fromaccount,toaccount,syscode,timestamp,amount
A52267,1000057,38,2014-09-01 05:41:55,240
A52267,1000057,38,2014-09-01 05:48:02,290
B51794,1000057,38,2014-09-01 05:51:45,60
E62344,1000057,38,2014-09-01 05:52:07,130
D66182,1000057,38,2014-09-01 05:53:34,400
D66182,1000057,38,2014-09-01 05:54:42,50
C63065,1000057,38,2014-09-01 05:58:10,390
C44735,1000057,38,2014-09-01 06:02:28,190
A51658,1000057,38,2014-09-01 06:07:21,650
A21826,1000057,38,2014-09-01 06:09:45,1210
E61968,1000057,38,2014-09-01 06:12:24,210
D78828,1000057,38,2014-09-01 06:15:12,300
A42344,1000057,38,2014-09-01 06:15:16,280
C52443,1000057,38,2014-09-01 06:16:19,120
B74932,1000057,38,2014-09-01 06:16:19,170
E54464,1000057,38,2014-09-01 06:18:32,550
D62431,1000057,38,2014-09-01 06:20:31,220
C23218,1000057,38,2014-09-01 06:21:29,380
A69342,1000057,38,2014-09-01 06:24:28,160
C16613,1000057,38,2014-09-01 06:24:35,80
D57914,1000057,38,2014-09-01 06:24:41,180
E70310,1000057,38,2014-09-01 06:24:44,510
E56122,1000057,38,2014-09-01 06:26:41,810
D47674,1000057,38,2014-09-01 06:27:26,440
DE8276,1000057,38,2014-09-01 06:27:38,220
C44418,1000057,38,2014-09-01 06:28:34,290
D31867,1000057,38,2014-09-01 06:29:38,480
B66766,1000057,38,2014-09-01 06:30:28,270
A73742,1000057,38,2014-09-01 06:30:37,230
B32081,1000057,38,2014-09-01 06:31:40,300
C24555,1000057,38,2014-09-01 06:32:35,420
B40190,1000057,38,2014-09-01 06:33:30,560
A19608,1000057,38,2014-09-01 06:35:29,1000
A66097,1000057,38,2014-09-01 06:35:30,210
A19608,1000057,38,2014-09-01 06:35:35,220
C17990,1000057,38,2014-09-01 06:36:31,300
C68673,1000057,38,2014-09-01 06:36:44,330
B22337,1000057,38,2014-09-01 06:37:36,70
E56391,1000057,38,2014-09-01 06:37:41,300
D34336,1000057,38,2014-09-01 06:38:35,140
D64079,1000057,38,2014-09-01 06:38:41,550
A30542,1000057,38,2014-09-01 06:39:30,280
A67309,1000057,38,2014-09-01 06:39:32,300
C74463,1000057,38,2014-09-01 06:39:36,280
C74463,1000057,38,2014-09-01 06:39:42,330
A73291,1000057,38,2014-09-01 06:39:44,350
E51570,1000057,38,2014-09-01 06:40:33,290
