fromaccount,toaccount,syscode,timestamp,amount
A56551,1000061,33,2014-09-01 10:41:58,1166
B44151,1000061,33,2014-09-01 10:53:56,350
B44151,1000061,33,2014-09-01 10:53:58,1066
A63696,1000061,33,2014-09-01 10:54:52,1316
B26607,1000061,33,2014-09-01 10:55:06,1316
C66503,1000061,33,2014-09-01 10:55:14,1416
C45467,1000061,33,2014-09-01 10:56:30,866
A77891,1000061,33,2014-09-01 10:57:45,944
C70558,1000061,33,2014-09-01 10:58:01,966
C44339,1000061,33,2014-09-01 10:58:17,1166
A14389,1000061,33,2014-09-01 10:59:44,766
A33510,1000061,33,2014-09-01 11:00:52,866
A14389,1000061,33,2014-09-01 11:00:55,1166
A64646,1000061,33,2014-09-01 11:01:16,744
E36048,1000061,33,2014-09-01 11:02:20,866
D43818,1000061,33,2014-09-01 11:02:24,1066
A35024,1000061,33,2014-09-01 11:03:35,1044
C45319,1000061,33,2014-09-01 11:03:43,866
C74649,1000061,33,2014-09-01 11:03:45,866
C45319,1000061,33,2014-09-01 11:03:46,900
E74709,1000061,33,2014-09-01 11:04:41,1044
E74709,1000061,33,2014-09-01 11:04:47,1266
D56845,1000061,33,2014-09-01 11:04:50,1022
A16553,1000061,33,2014-09-01 11:04:56,1166
E48106,1000061,33,2014-09-01 11:04:59,1366
A47430,1000061,33,2014-09-01 11:05:58,844
C48421,1000061,33,2014-09-01 11:05:59,1044
E59266,1000061,33,2014-09-01 11:06:02,844
D43995,1000061,33,2014-09-01 11:06:07,766
E56979,1000061,33,2014-09-01 11:06:11,744
A37639,1000061,33,2014-09-01 11:06:15,322
A47430,1000061,33,2014-09-01 11:06:18,100
E71651,1000061,33,2014-09-01 11:06:22,1066
A21672,1000061,33,2014-09-01 11:06:25,544
B62402,1000061,33,2014-09-01 11:06:27,866
C28787,1000061,33,2014-09-01 11:07:20,944
C60597,1000061,33,2014-09-01 11:07:23,966
C49672,1000061,33,2014-09-01 11:07:26,1044
A73658,1000061,33,2014-09-01 11:08:33,544
A50181,1000061,33,2014-09-01 11:08:35,666
D28071,1000061,33,2014-09-01 11:08:35,866
C44643,1000061,33,2014-09-01 11:08:37,900
E63795,1000061,33,2014-09-01 11:08:38,860
C52974,1000061,33,2014-09-01 11:08:39,844
D26130,1000061,33,2014-09-01 11:08:49,666
C33829,1000061,33,2014-09-01 11:08:56,1144
C48986,1000061,33,2014-09-01 11:09:45,960
B78105,1000061,33,2014-09-01 11:09:51,1366
C44643,1000061,33,2014-09-01 11:10:04,100
E63507,1000061,33,2014-09-01 11:10:09,1150
C73234,1000061,33,2014-09-01 11:10:10,1400
B57268,1000061,33,2014-09-01 11:10:11,766
E75144,1000061,33,2014-09-01 11:10:11,944
C64872,1000061,33,2014-09-01 11:10:16,900
E17460,1000061,33,2014-09-01 11:10:18,666
D77784,1000061,33,2014-09-01 11:11:17,1366
C64872,1000061,33,2014-09-01 11:11:20,1350
E67601,1000061,33,2014-09-01 11:11:20,1466
E67601,1000061,33,2014-09-01 11:11:21,966
A22140,1000061,33,2014-09-01 11:11:22,1166
E41253,1000061,33,2014-09-01 11:11:26,644
E55936,1000061,33,2014-09-01 11:11:38,1366
E25440,1000061,33,2014-09-01 11:12:34,1016
B59762,1000061,33,2014-09-01 11:12:36,966
B57268,1000061,33,2014-09-01 11:12:38,350
E50485,1000061,33,2014-09-01 11:12:43,866
E55936,1000061,33,2014-09-01 11:12:51,350
D57914,1000061,33,2014-09-01 11:13:51,866
E29946,1000061,33,2014-09-01 11:13:52,944
D43490,1000061,33,2014-09-01 11:13:53,666
D58532,1000061,33,2014-09-01 11:13:59,1166
D35656,1000061,33,2014-09-01 11:14:01,766
C72827,1000061,33,2014-09-01 11:14:02,844
C78562,1000061,33,2014-09-01 11:14:03,544
A59051,1000061,33,2014-09-01 11:14:05,1066
D58236,1000061,33,2014-09-01 11:14:09,1366
B44909,1000061,33,2014-09-01 11:14:10,866
E61746,1000061,33,2014-09-01 11:14:12,566
A45674,1000061,33,2014-09-01 11:15:11,1066
C18962,1000061,33,2014-09-01 11:15:15,966
D41223,1000061,33,2014-09-01 11:15:36,866
D32998,1000061,33,2014-09-01 11:16:19,744
B37742,1000061,33,2014-09-01 11:16:24,966
C40363,1000061,33,2014-09-01 11:16:31,500
E23737,1000061,33,2014-09-01 11:16:37,622
B39588,1000061,33,2014-09-01 11:16:37,1022
E50810,1000061,33,2014-09-01 11:16:40,100
B78581,1000061,33,2014-09-01 11:16:50,1510
D29043,1000061,33,2014-09-01 11:17:39,666
B39327,1000061,33,2014-09-01 11:17:41,1166
B47863,1000061,33,2014-09-01 11:17:50,1044
E73087,1000061,33,2014-09-01 11:17:50,1310
D73795,1000061,33,2014-09-01 11:17:58,1611
D73795,1000061,33,2014-09-01 11:18:04,944
C59323,1000061,33,2014-09-01 11:19:07,966
D72501,1000061,33,2014-09-01 11:19:11,1716
D23636,1000061,33,2014-09-01 11:19:18,1166
B70685,1000061,33,2014-09-01 11:19:20,622
E72535,1000061,33,2014-09-01 11:19:23,866
A60412,1000061,33,2014-09-01 11:20:11,722
D15479,1000061,33,2014-09-01 11:20:11,1044
B51169,1000061,33,2014-09-01 11:20:14,1366
B38194,1000061,33,2014-09-01 11:20:23,822
A17725,1000061,33,2014-09-01 11:20:27,944
