fromaccount,toaccount,syscode,timestamp,amount
A50884,1000041,34,2014-09-01 10:03:27,350
B56449,1000041,34,2014-09-01 10:03:33,350
A76429,1000041,34,2014-09-01 10:37:11,1000
E56157,1000041,34,2014-09-01 10:37:20,1000
C52696,1000041,34,2014-09-01 10:38:18,1000
A37341,1000041,34,2014-09-01 10:38:29,1200
E56157,1000041,34,2014-09-01 10:39:22,130
B59818,1000041,34,2014-09-01 10:40:52,1500
C43812,1000041,34,2014-09-01 10:40:54,1400
A39750,1000041,34,2014-09-01 10:40:55,1066
D74067,1000041,34,2014-09-01 10:40:57,1500
B58164,1000041,34,2014-09-01 10:40:57,1200
D42000,1000041,34,2014-09-01 10:40:58,1216
C46247,1000041,34,2014-09-01 10:41:00,1200
C69997,1000041,34,2014-09-01 10:41:47,1000
D58255,1000041,34,2014-09-01 10:41:52,716
D55739,1000041,34,2014-09-01 10:41:52,866
C55614,1000041,34,2014-09-01 10:41:55,1400
D42000,1000041,34,2014-09-01 10:41:55,130
C65851,1000041,34,2014-09-01 10:41:55,666
D68858,1000041,34,2014-09-01 10:41:56,916
B65833,1000041,34,2014-09-01 10:41:57,1200
C65067,1000041,34,2014-09-01 10:41:57,1400
E54664,1000041,34,2014-09-01 10:41:58,1400
D74067,1000041,34,2014-09-01 10:41:58,260
C69291,1000041,34,2014-09-01 10:42:02,1200
E73738,1000041,34,2014-09-01 10:42:03,1216
C69997,1000041,34,2014-09-01 10:42:04,200
D58375,1000041,34,2014-09-01 10:42:04,1200
B63153,1000041,34,2014-09-01 10:42:05,1086
B77231,1000041,34,2014-09-01 10:42:06,1200
D55739,1000041,34,2014-09-01 10:42:06,200
A72423,1000041,34,2014-09-01 10:42:07,1400
C66813,1000041,34,2014-09-01 10:42:07,1200
E60188,1000041,34,2014-09-01 10:42:07,1266
C74976,1000041,34,2014-09-01 10:42:13,666
A73375,1000041,34,2014-09-01 10:43:01,1066
A60410,1000041,34,2014-09-01 10:43:04,1500
B61578,1000041,34,2014-09-01 10:43:05,130
C52243,1000041,34,2014-09-01 10:43:08,844
A69475,1000041,34,2014-09-01 10:43:10,1000
A69475,1000041,34,2014-09-01 10:43:10,1000
E41255,1000041,34,2014-09-01 10:43:10,716
C67630,1000041,34,2014-09-01 10:43:11,1200
E78755,1000041,34,2014-09-01 10:43:12,766
C33316,1000041,34,2014-09-01 10:43:12,1500
D49246,1000041,34,2014-09-01 10:43:12,1000
C55326,1000041,34,2014-09-01 10:43:13,766
E65016,1000041,34,2014-09-01 10:43:13,1266
A57436,1000041,34,2014-09-01 10:43:13,916
A64081,1000041,34,2014-09-01 10:43:13,916
D33713,1000041,34,2014-09-01 10:43:17,130
C67630,1000041,34,2014-09-01 10:43:19,1500
A78101,1000041,34,2014-09-01 10:43:21,1000
C55267,1000041,34,2014-09-01 10:43:27,1416
A71245,1000041,34,2014-09-01 10:43:28,816
C65362,1000041,34,2014-09-01 10:44:09,666
D33713,1000041,34,2014-09-01 10:44:12,130
E65016,1000041,34,2014-09-01 10:44:15,400
D49246,1000041,34,2014-09-01 10:44:16,130
A57436,1000041,34,2014-09-01 10:44:16,130
C69997,1000041,34,2014-09-01 10:44:16,130
C72799,1000041,34,2014-09-01 10:44:19,816
E73738,1000041,34,2014-09-01 10:44:19,130
A64081,1000041,34,2014-09-01 10:44:21,300
D55739,1000041,34,2014-09-01 10:44:22,130
A70125,1000041,34,2014-09-01 10:44:23,1166
A63641,1000041,34,2014-09-01 10:44:24,1500
D76604,1000041,34,2014-09-01 10:44:25,960
C55267,1000041,34,2014-09-01 10:44:26,300
B68656,1000041,34,2014-09-01 10:44:26,1000
E44089,1000041,34,2014-09-01 10:44:27,1000
E61803,1000041,34,2014-09-01 10:44:30,966
B77231,1000041,34,2014-09-01 10:44:31,1000
E73471,1000041,34,2014-09-01 10:44:33,1116
C55326,1000041,34,2014-09-01 10:44:33,130
C65362,1000041,34,2014-09-01 10:45:18,130
E41255,1000041,34,2014-09-01 10:45:19,130
A63641,1000041,34,2014-09-01 10:45:19,130
A78101,1000041,34,2014-09-01 10:45:22,130
A70125,1000041,34,2014-09-01 10:45:22,130
B68656,1000041,34,2014-09-01 10:45:22,130
B58164,1000041,34,2014-09-01 10:45:23,130
D74288,1000041,34,2014-09-01 10:45:28,716
C72799,1000041,34,2014-09-01 10:45:29,130
B62339,1000041,34,2014-09-01 10:45:30,716
B61578,1000041,34,2014-09-01 10:45:31,1016
C33316,1000041,34,2014-09-01 10:45:32,636
C46247,1000041,34,2014-09-01 10:45:32,130
C66678,1000041,34,2014-09-01 10:45:35,1200
C66678,1000041,34,2014-09-01 10:45:36,1066
D74288,1000041,34,2014-09-01 10:45:37,130
D72463,1000041,34,2014-09-01 10:45:38,688
B61578,1000041,34,2014-09-01 10:46:21,1200
D76504,1000041,34,2014-09-01 10:46:23,1400
C66678,1000041,34,2014-09-01 10:46:25,130
E22339,1000041,34,2014-09-01 10:46:25,1500
A72423,1000041,34,2014-09-01 10:46:27,300
C69291,1000041,34,2014-09-01 10:46:28,300
C66813,1000041,34,2014-09-01 10:46:32,260
E73471,1000041,34,2014-09-01 10:46:32,130
B68656,1000041,34,2014-09-01 10:46:32,130
C43812,1000041,34,2014-09-01 10:46:33,130
E54664,1000041,34,2014-09-01 10:46:35,130
D76604,1000041,34,2014-09-01 10:46:36,130
D72463,1000041,34,2014-09-01 10:46:37,130
