fromaccount,toaccount,syscode,timestamp,amount
E79328,1000027,34,2014-09-01 05:38:54,200
B75765,1000027,34,2014-09-01 05:39:40,300
A60943,1000027,34,2014-09-01 05:39:47,540
B69364,1000027,34,2014-09-01 05:39:49,150
A44096,1000027,34,2014-09-01 05:40:43,370
B77069,1000027,34,2014-09-01 05:40:50,400
A75296,1000027,34,2014-09-01 05:40:58,40
A69620,1000027,34,2014-09-01 05:41:42,650
E60300,1000027,34,2014-09-01 05:41:52,200
D59295,1000027,34,2014-09-01 05:42:42,200
C64208,1000027,34,2014-09-01 05:42:49,170
D63315,1000027,34,2014-09-01 05:42:51,250
D62549,1000027,34,2014-09-01 05:42:55,150
E62011,1000027,34,2014-09-01 05:42:55,220
A49865,1000027,34,2014-09-01 05:42:55,450
E53476,1000027,34,2014-09-01 05:42:57,290
A71765,1000027,34,2014-09-01 05:43:43,150
E74629,1000027,34,2014-09-01 05:43:46,400
A71765,1000027,34,2014-09-01 05:43:47,250
E41592,1000027,34,2014-09-01 05:43:51,150
A71765,1000027,34,2014-09-01 05:43:53,240
B54234,1000027,34,2014-09-01 05:43:58,300
C79780,1000027,34,2014-09-01 05:43:59,150
E45928,1000027,34,2014-09-01 05:44:51,400
C50754,1000027,34,2014-09-01 05:44:52,150
C28546,1000027,34,2014-09-01 05:44:56,200
C67630,1000027,34,2014-09-01 05:45:43,170
D73422,1000027,34,2014-09-01 05:45:48,220
B71594,1000027,34,2014-09-01 05:45:50,320
B76833,1000027,34,2014-09-01 05:45:51,500
E76830,1000027,34,2014-09-01 05:45:54,450
A73621,1000027,34,2014-09-01 05:46:57,70
B71594,1000027,34,2014-09-01 05:46:59,300
C37061,1000027,34,2014-09-01 05:47:00,320
D70789,1000027,34,2014-09-01 05:47:54,190
D75219,1000027,34,2014-09-01 05:47:54,400
C69813,1000027,34,2014-09-01 05:47:59,350
B75865,1000027,34,2014-09-01 05:48:07,200
B68645,1000027,34,2014-09-01 05:48:55,350
