fromaccount,toaccount,syscode,timestamp,amount
C69580,1000143,81,2014-09-01 07:03:58,285
E52150,1000143,81,2014-09-01 07:09:07,550
D66182,1000143,81,2014-09-01 07:14:21,190
B68829,1000143,81,2014-09-01 07:41:06,238
E66578,1000143,81,2014-09-01 07:47:38,238
E66578,1000143,81,2014-09-01 07:48:54,450
E66578,1000143,81,2014-09-01 07:48:57,450
E35578,1000143,81,2014-09-01 07:55:05,523
E73915,1000143,81,2014-09-01 07:58:24,1482
C51536,1000143,81,2014-09-01 08:02:53,798
D49921,1000143,81,2014-09-01 08:06:55,1073
D75188,1000143,81,2014-09-01 08:15:04,980
E71577,1000143,81,2014-09-01 08:24:49,1397
D60859,1000143,81,2014-09-01 08:26:54,285
B70586,1000143,81,2014-09-01 08:28:35,1011
E65624,1000143,81,2014-09-01 08:29:04,1121
E67929,1000143,81,2014-09-01 08:29:15,418
A56559,1000143,81,2014-09-01 08:29:58,504
A31390,1000143,81,2014-09-01 08:32:08,523
D63369,1000143,81,2014-09-01 08:32:45,523
A76601,1000143,81,2014-09-01 08:36:18,570
B50090,1000143,81,2014-09-01 08:37:44,238
B38101,1000143,81,2014-09-01 08:42:29,570
D36968,1000143,81,2014-09-01 08:45:43,1026
B32292,1000143,81,2014-09-01 08:45:52,238
D22471,1000143,81,2014-09-01 08:48:44,1106
C36992,1000143,81,2014-09-01 08:51:41,523
E58715,1000143,81,2014-09-01 08:58:51,504
D66523,1000143,81,2014-09-01 09:10:55,855
A60609,1000143,81,2014-09-01 09:14:15,450
A46411,1000143,81,2014-09-01 09:14:36,333
A63438,1000143,81,2014-09-01 09:14:53,874
B75969,1000143,81,2014-09-01 09:16:03,523
D27813,1000143,81,2014-09-01 09:17:51,561
E67875,1000143,81,2014-09-01 09:21:38,808
A78801,1000143,81,2014-09-01 09:22:31,1215
B44181,1000143,81,2014-09-01 09:23:08,380
C53651,1000143,81,2014-09-01 09:23:40,200
D68719,1000143,81,2014-09-01 09:26:09,238
A37533,1000143,81,2014-09-01 09:43:04,466
A54555,1000143,81,2014-09-01 09:59:49,238
C28516,1000143,81,2014-09-01 10:00:02,523
A32794,1000143,81,2014-09-01 10:27:34,1011
E42303,1000143,81,2014-09-01 11:07:50,380
E68286,1000143,81,2014-09-01 11:27:23,1207
E68286,1000143,81,2014-09-01 11:32:21,600
E60111,1000143,81,2014-09-01 11:42:09,800
B38101,1000143,81,2014-09-01 11:51:52,800
B48395,1000143,81,2014-09-01 11:57:53,238
A45804,1000143,81,2014-09-01 11:58:23,589
D49921,1000143,81,2014-09-01 11:59:26,1055
B46865,1000143,81,2014-09-01 12:01:13,330
D32478,1000143,81,2014-09-01 12:05:48,1273
B60616,1000143,81,2014-09-01 12:09:39,450
B63375,1000143,81,2014-09-01 12:22:12,665
C27682,1000143,81,2014-09-01 12:22:26,190
D75812,1000143,81,2014-09-01 12:33:23,450
C64851,1000143,81,2014-09-01 12:33:26,475
A35200,1000143,81,2014-09-01 12:34:03,906
C46577,1000143,81,2014-09-01 12:34:04,456
D76982,1000143,81,2014-09-01 12:34:19,760
E73915,1000143,81,2014-09-01 12:45:10,460
E31550,1000143,81,2014-09-01 12:45:23,580
B57823,1000143,81,2014-09-01 13:10:10,656
A55788,1000143,81,2014-09-01 13:21:14,450
E54841,1000143,81,2014-09-01 13:36:28,656
D63821,1000143,81,2014-09-01 14:08:56,238
C52989,1000143,81,2014-09-01 14:16:47,1235
C61451,1000143,81,2014-09-01 15:40:06,600
E41114,1000143,81,2014-09-01 15:51:47,656
B35853,1000143,81,2014-09-01 16:20:34,1581
E24738,1000143,81,2014-09-01 16:27:37,190
A44117,1000143,81,2014-09-01 17:06:33,760
C56490,1000143,81,2014-09-01 17:19:20,266
E67875,1000143,81,2014-09-01 17:26:38,450
D64592,1000143,81,2014-09-01 17:34:02,1540
D74469,1000143,81,2014-09-01 17:42:15,475
B32647,1000143,81,2014-09-01 17:55:39,656
E64753,1000143,81,2014-09-01 18:01:40,656
E42303,1000143,81,2014-09-01 18:02:27,220
E31550,1000143,81,2014-09-01 18:04:08,1530
C49612,1000143,81,2014-09-01 18:05:12,1739
D72830,1000143,81,2014-09-01 18:18:30,209
A19395,1000143,81,2014-09-01 18:21:19,1378
E42690,1000143,81,2014-09-01 18:22:18,361
B74004,1000143,81,2014-09-01 18:45:03,618
D63821,1000143,81,2014-09-01 18:49:47,238
A65373,1000143,81,2014-09-01 19:16:47,380
E58768,1000143,81,2014-09-01 19:42:27,361
A63807,1000143,81,2014-09-01 20:09:07,450
C66861,1000143,81,2014-09-01 20:11:15,1106
A60609,1000143,81,2014-09-01 20:13:49,238
B53180,1000143,81,2014-09-01 20:34:09,475
D63369,1000143,81,2014-09-01 20:36:52,1378
D63369,1000143,81,2014-09-01 20:37:43,836
A71479,1000143,81,2014-09-01 20:56:15,190
B46895,1000143,81,2014-09-01 21:00:57,1210
E62632,1000143,81,2014-09-01 21:02:25,646
A62569,1000143,81,2014-09-01 21:14:08,342
B60616,1000143,81,2014-09-01 21:24:40,238
C56490,1000143,81,2014-09-01 21:35:04,656
E66578,1000143,81,2014-09-01 21:39:04,475
C50744,1000143,81,2014-09-01 21:59:06,380
E57690,1000143,81,2014-09-01 22:10:21,361
C17077,1000143,81,2014-09-02 06:23:56,1011
A43969,1000143,81,2014-09-02 06:49:50,238
E46030,1000143,81,2014-09-02 06:50:28,656
B35853,1000143,81,2014-09-02 07:33:19,589
E56620,1000143,81,2014-09-02 11:00:25,703
E58081,1000143,81,2014-09-02 11:00:41,361
E56776,1000143,81,2014-09-02 11:27:34,656
E70514,1000143,81,2014-09-02 11:28:43,800
D33269,1000143,81,2014-09-02 11:34:16,570
B59768,1000143,81,2014-09-02 11:38:21,580
E29780,1000143,81,2014-09-02 12:03:27,450
A69543,1000143,81,2014-09-02 12:08:43,450
D62361,1000143,81,2014-09-02 12:11:14,361
E31550,1000143,81,2014-09-02 12:15:10,788
A66921,1000143,81,2014-09-02 12:16:24,920
C45169,1000143,81,2014-09-02 12:18:14,3053
D27054,1000143,81,2014-09-02 12:20:23,1590
E66001,1000143,81,2014-09-02 12:20:43,656
D75812,1000143,81,2014-09-02 12:24:04,50
D75812,1000143,81,2014-09-02 12:24:27,400
C55654,1000143,81,2014-09-02 12:24:44,656
C64851,1000143,81,2014-09-02 12:24:57,450
E63068,1000143,81,2014-09-02 12:25:21,570
D68198,1000143,81,2014-09-02 12:32:29,450
D66341,1000143,81,2014-09-02 12:33:51,637
A37142,1000143,81,2014-09-02 12:46:02,2299
D64443,1000143,81,2014-09-02 13:14:03,399
D64443,1000143,81,2014-09-02 13:14:55,399
E73915,1000143,81,2014-09-02 13:20:29,333
A61903,1000143,81,2014-09-02 13:31:01,1036
D51321,1000143,81,2014-09-02 13:39:12,1686
E68578,1000143,81,2014-09-02 14:32:21,1369
B54834,1000143,81,2014-09-02 14:43:49,532
E24738,1000143,81,2014-09-02 16:32:48,285
E22888,1000143,81,2014-09-02 17:28:10,333
A64770,1000143,81,2014-09-02 17:28:29,238
E57984,1000143,81,2014-09-02 17:33:45,1682
E28401,1000143,81,2014-09-02 17:38:03,523
D60461,1000143,81,2014-09-02 17:49:56,380
E63068,1000143,81,2014-09-02 17:50:13,29
B50090,1000143,81,2014-09-02 17:58:31,450
E48117,1000143,81,2014-09-02 17:58:38,450
A65373,1000143,81,2014-09-02 18:23:15,361
A69543,1000143,81,2014-09-02 18:24:23,998
E52150,1000143,81,2014-09-02 18:27:59,713
E29129,1000143,81,2014-09-02 18:32:39,2128
A47804,1000143,81,2014-09-02 18:33:16,380
E67875,1000143,81,2014-09-02 19:07:40,846
E75097,1000143,81,2014-09-02 19:58:48,2546
D74469,1000143,81,2014-09-02 20:08:08,836
D22471,1000143,81,2014-09-02 20:08:33,1226
B39952,1000143,81,2014-09-02 21:27:47,190
C56490,1000143,81,2014-09-02 21:39:18,656
D52936,1000143,81,2014-09-02 21:49:05,1045
