fromaccount,toaccount,syscode,timestamp,amount
D61624,1000212,38,2014-09-01 10:59:21,900
C13521,1000212,38,2014-09-01 11:03:51,900
A30923,1000212,38,2014-09-01 11:04:58,900
B74338,1000212,38,2014-09-01 11:05:05,1200
E48020,1000212,38,2014-09-01 11:06:20,1000
D59889,1000212,38,2014-09-01 11:07:29,900
D59889,1000212,38,2014-09-01 11:07:31,1000
E26392,1000212,38,2014-09-01 11:09:57,900
C78977,1000212,38,2014-09-01 11:09:59,1000
C49176,1000212,38,2014-09-01 11:09:59,1000
D68548,1000212,38,2014-09-01 11:10:01,1000
C74079,1000212,38,2014-09-01 11:11:25,1000
B66595,1000212,38,2014-09-01 11:11:29,1000
E62455,1000212,38,2014-09-01 11:11:35,1000
C63548,1000212,38,2014-09-01 11:12:33,1000
E17884,1000212,38,2014-09-01 11:12:44,1000
A40164,1000212,38,2014-09-01 11:12:47,1200
D61169,1000212,38,2014-09-01 11:12:50,900
B52446,1000212,38,2014-09-01 11:13:50,900
E71200,1000212,38,2014-09-01 11:13:59,900
A41844,1000212,38,2014-09-01 11:14:07,900
D13924,1000212,38,2014-09-01 11:14:13,1000
D13924,1000212,38,2014-09-01 11:15:06,900
E20939,1000212,38,2014-09-01 11:15:16,1000
C47036,1000212,38,2014-09-01 11:15:19,1000
E20939,1000212,38,2014-09-01 11:15:23,1000
E60094,1000212,38,2014-09-01 11:15:35,800
B73910,1000212,38,2014-09-01 11:16:43,1000
C69462,1000212,38,2014-09-01 11:16:51,1000
C57455,1000212,38,2014-09-01 11:17:54,900
E77179,1000212,38,2014-09-01 11:17:55,900
C62198,1000212,38,2014-09-01 11:18:03,900
C71756,1000212,38,2014-09-01 11:18:04,900
E60611,1000212,38,2014-09-01 11:19:03,900
D56875,1000212,38,2014-09-01 11:19:07,900
A70854,1000212,38,2014-09-01 11:19:10,900
A37087,1000212,38,2014-09-01 11:20:14,1000
A23626,1000212,38,2014-09-01 11:20:15,1000
D36778,1000212,38,2014-09-01 11:20:25,900
E58413,1000212,38,2014-09-01 11:20:30,1000
A23596,1000212,38,2014-09-01 11:20:37,900
B60679,1000212,38,2014-09-01 11:21:51,900
D65482,1000212,38,2014-09-01 11:21:53,900
E58181,1000212,38,2014-09-01 11:21:54,900
E79150,1000212,38,2014-09-01 11:21:58,1050
B57139,1000212,38,2014-09-01 11:22:02,900
A48149,1000212,38,2014-09-01 11:23:17,2400
C72835,1000212,38,2014-09-01 11:23:22,1000
D74550,1000212,38,2014-09-01 11:24:48,1000
B75813,1000212,38,2014-09-01 11:24:51,600
B46992,1000212,38,2014-09-01 11:24:52,800
E41926,1000212,38,2014-09-01 11:25:55,900
E23143,1000212,38,2014-09-01 11:26:02,600
B62510,1000212,38,2014-09-01 11:26:16,650
E77471,1000212,38,2014-09-01 11:27:11,900
C64583,1000212,38,2014-09-01 11:27:20,900
A36745,1000212,38,2014-09-01 11:27:37,1000
D63098,1000212,38,2014-09-01 11:27:39,1050
E17640,1000212,38,2014-09-01 11:27:41,1000
B67261,1000212,38,2014-09-01 11:28:41,1050
D43540,1000212,38,2014-09-01 11:28:56,900
A71630,1000212,38,2014-09-01 11:29:00,900
A40359,1000212,38,2014-09-01 11:29:03,1000
B67995,1000212,38,2014-09-01 11:29:07,1000
E39644,1000212,38,2014-09-01 11:29:21,1000
E64882,1000212,38,2014-09-01 11:31:42,1000
C59547,1000212,38,2014-09-01 11:31:57,900
D68586,1000212,38,2014-09-01 11:32:02,900
E60821,1000212,38,2014-09-01 11:32:04,1000
C65267,1000212,38,2014-09-01 11:32:05,900
C49849,1000212,38,2014-09-01 11:32:16,1000
A37557,1000212,38,2014-09-01 11:33:19,900
A40661,1000212,38,2014-09-01 11:33:26,1000
C70069,1000212,38,2014-09-01 11:33:29,1000
C61750,1000212,38,2014-09-01 11:34:34,900
D75242,1000212,38,2014-09-01 11:34:44,1000
D45171,1000212,38,2014-09-01 11:34:51,900
A20943,1000212,38,2014-09-01 11:34:57,900
D45171,1000212,38,2014-09-01 11:35:02,300
A15482,1000212,38,2014-09-01 11:35:02,1000
B76732,1000212,38,2014-09-01 11:36:02,900
D64809,1000212,38,2014-09-01 11:36:14,1000
D64220,1000212,38,2014-09-01 11:36:23,900
B53070,1000212,38,2014-09-01 11:37:20,900
C72857,1000212,38,2014-09-01 11:37:28,1200
C55403,1000212,38,2014-09-01 11:37:38,900
D69873,1000212,38,2014-09-01 11:37:40,900
C75339,1000212,38,2014-09-01 11:38:35,1200
E60292,1000212,38,2014-09-01 11:38:47,1050
D60121,1000212,38,2014-09-01 11:39:58,1250
C52035,1000212,38,2014-09-01 11:40:04,1000
A58918,1000212,38,2014-09-01 11:40:05,900
D60173,1000212,38,2014-09-01 11:40:58,1000
E69076,1000212,38,2014-09-01 11:41:07,1200
D64493,1000212,38,2014-09-01 11:41:14,1000
E72570,1000212,38,2014-09-01 11:41:14,950
B64982,1000212,38,2014-09-01 11:42:20,1000
B65602,1000212,38,2014-09-01 11:42:20,900
B62876,1000212,38,2014-09-01 11:42:24,900
D27864,1000212,38,2014-09-01 11:42:25,100
B23530,1000212,38,2014-09-01 11:42:25,900
C63065,1000212,38,2014-09-01 11:42:31,900
D27864,1000212,38,2014-09-01 11:42:38,1000
C44820,1000212,38,2014-09-01 11:43:46,900
E75849,1000212,38,2014-09-01 11:43:58,900
A55329,1000212,38,2014-09-01 11:43:58,1000
D71843,1000212,38,2014-09-01 11:44:06,1300
A19544,1000212,38,2014-09-01 11:45:09,1200
E59952,1000212,38,2014-09-01 11:45:16,900
B75940,1000212,38,2014-09-01 11:45:20,1200
A62938,1000212,38,2014-09-01 11:46:22,900
B59371,1000212,38,2014-09-01 11:46:26,900
A76062,1000212,38,2014-09-01 11:46:29,1200
A30867,1000212,38,2014-09-01 11:46:36,1000
A35479,1000212,38,2014-09-01 11:46:36,900
B77455,1000212,38,2014-09-01 11:47:45,900
C61231,1000212,38,2014-09-01 11:47:49,1000
D66553,1000212,38,2014-09-01 11:47:54,1200
C19955,1000212,38,2014-09-01 11:48:01,900
A73939,1000212,38,2014-09-01 11:48:03,1200
A62078,1000212,38,2014-09-01 11:48:05,1000
C34729,1000212,38,2014-09-01 11:48:58,900
D59310,1000212,38,2014-09-01 11:49:03,900
C74863,1000212,38,2014-09-01 11:49:09,900
C34729,1000212,38,2014-09-01 11:49:10,1000
C74863,1000212,38,2014-09-01 11:50:08,900
C25880,1000212,38,2014-09-01 11:51:35,900
A26866,1000212,38,2014-09-01 11:52:32,900
B72431,1000212,38,2014-09-01 11:52:35,900
B69458,1000212,38,2014-09-01 11:52:45,950
D79559,1000212,38,2014-09-01 11:52:50,950
A68535,1000212,38,2014-09-01 11:53:47,900
A68535,1000212,38,2014-09-01 11:53:50,600
D38762,1000212,38,2014-09-01 11:53:51,950
D58860,1000212,38,2014-09-01 11:53:56,1000
A52439,1000212,38,2014-09-01 11:53:58,900
A49690,1000212,38,2014-09-01 11:54:59,1050
D47613,1000212,38,2014-09-01 11:55:09,900
C21694,1000212,38,2014-09-01 11:55:13,1000
C21694,1000212,38,2014-09-01 11:55:15,900
B43230,1000212,38,2014-09-01 11:56:13,1000
A26093,1000212,38,2014-09-01 11:56:14,900
D41366,1000212,38,2014-09-01 11:56:18,900
A26093,1000212,38,2014-09-01 11:56:21,900
B72196,1000212,38,2014-09-01 11:56:33,900
A77327,1000212,38,2014-09-01 11:57:20,900
A47465,1000212,38,2014-09-01 11:57:23,900
D69350,1000212,38,2014-09-01 11:58:36,1000
C19015,1000212,38,2014-09-01 12:00:52,1350
E76296,1000212,38,2014-09-01 12:00:54,1000
D46153,1000212,38,2014-09-01 12:00:58,1000
E54005,1000212,38,2014-09-01 12:02:03,900
E61594,1000212,38,2014-09-01 12:02:03,1000
D34715,1000212,38,2014-09-01 12:02:09,1800
E54005,1000212,38,2014-09-01 12:02:15,900
E27839,1000212,38,2014-09-01 12:02:28,1000
B31254,1000212,38,2014-09-01 12:03:10,900
A43799,1000212,38,2014-09-01 12:03:19,1100
A43799,1000212,38,2014-09-01 12:03:30,1000
A74650,1000212,38,2014-09-01 12:04:40,900
A74650,1000212,38,2014-09-01 12:04:41,2000
E73723,1000212,38,2014-09-01 12:05:38,1000
C58858,1000212,38,2014-09-01 12:05:39,900
B41934,1000212,38,2014-09-01 12:05:40,900
C53298,1000212,38,2014-09-01 12:05:42,900
C73801,1000212,38,2014-09-01 12:05:45,1050
E66849,1000212,38,2014-09-01 12:05:49,900
C36208,1000212,38,2014-09-01 12:06:42,1000
A40605,1000212,38,2014-09-01 12:06:45,2000
A40605,1000212,38,2014-09-01 12:06:47,1000
D33691,1000212,38,2014-09-01 12:06:53,1000
D63048,1000212,38,2014-09-01 12:06:55,1000
A62087,1000212,38,2014-09-01 12:07:02,900
C17322,1000212,38,2014-09-01 12:07:04,1000
D31890,1000212,38,2014-09-01 12:07:54,900
C41160,1000212,38,2014-09-01 12:07:55,900
A48172,1000212,38,2014-09-01 12:09:07,1000
A48172,1000212,38,2014-09-01 12:09:07,400
D25696,1000212,38,2014-09-01 12:09:07,1000
E74273,1000212,38,2014-09-01 12:10:07,900
E59621,1000212,38,2014-09-01 12:11:25,1050
C64129,1000212,38,2014-09-01 12:11:26,900
D35063,1000212,38,2014-09-01 12:11:29,900
B55852,1000212,38,2014-09-01 12:12:19,900
D38455,1000212,38,2014-09-01 12:13:32,1800
A71911,1000212,38,2014-09-01 12:14:33,900
A64522,1000212,38,2014-09-01 12:14:36,1000
D62969,1000212,38,2014-09-01 12:15:39,900
A46380,1000212,38,2014-09-01 12:16:47,1000
A64511,1000212,38,2014-09-01 12:19:00,900
E73589,1000212,38,2014-09-01 12:19:02,1000
C74070,1000212,38,2014-09-01 12:21:03,1300
D40591,1000212,38,2014-09-01 12:21:06,900
C68264,1000212,38,2014-09-01 12:23:56,1000
