fromaccount,toaccount,syscode,timestamp,amount
C53183,1000016,28,2014-09-01 07:26:18,2060
D77319,1000016,28,2014-09-01 07:27:55,1200
E31620,1000016,28,2014-09-01 07:33:44,200
D50774,1000016,28,2014-09-01 07:33:53,450
D45659,1000016,28,2014-09-01 07:40:32,60
D77902,1000016,28,2014-09-01 07:46:10,650
C72823,1000016,28,2014-09-01 07:46:24,350
A61507,1000016,28,2014-09-01 07:48:11,1470
E48732,1000016,28,2014-09-01 07:52:12,650
A41016,1000016,28,2014-09-01 07:52:24,250
D70145,1000016,28,2014-09-01 07:54:36,1870
D36462,1000016,28,2014-09-01 07:55:13,790
E63072,1000016,28,2014-09-01 07:57:45,220
E73684,1000016,28,2014-09-01 08:00:11,300
D78974,1000016,28,2014-09-01 08:01:25,220
E77764,1000016,28,2014-09-01 08:01:42,500
C73060,1000016,28,2014-09-01 08:08:08,1630
A63977,1000016,28,2014-09-01 08:12:14,520
B25681,1000016,28,2014-09-01 08:12:15,480
E36869,1000016,28,2014-09-01 08:14:03,1410
A66464,1000016,28,2014-09-01 08:14:08,750
E71768,1000016,28,2014-09-01 08:15:30,180
C29075,1000016,28,2014-09-01 08:22:31,750
D51855,1000016,28,2014-09-01 08:22:47,200
A54075,1000016,28,2014-09-01 08:23:33,380
A62096,1000016,28,2014-09-01 08:23:48,1200
D77434,1000016,28,2014-09-01 08:25:35,1150
E75376,1000016,28,2014-09-01 08:26:48,1080
D75706,1000016,28,2014-09-01 08:29:13,1250
A60357,1000016,28,2014-09-01 08:29:20,350
C18055,1000016,28,2014-09-01 08:29:59,8690
D16958,1000016,28,2014-09-01 08:30:39,350
B72884,1000016,28,2014-09-01 08:32:02,1300
B78061,1000016,28,2014-09-01 08:32:05,350
A34442,1000016,28,2014-09-01 08:32:21,680
C26432,1000016,28,2014-09-01 08:36:55,4750
C64264,1000016,28,2014-09-01 08:36:55,650
D55120,1000016,28,2014-09-01 08:38:22,170
B71566,1000016,28,2014-09-01 08:38:33,180
D76954,1000016,28,2014-09-01 08:38:34,740
D72399,1000016,28,2014-09-01 08:40:34,810
C74732,1000016,28,2014-09-01 08:40:54,320
E50810,1000016,28,2014-09-01 08:41:20,960
E50810,1000016,28,2014-09-01 08:41:43,600
B68135,1000016,28,2014-09-01 08:42:08,450
A64363,1000016,28,2014-09-01 08:42:26,150
D50774,1000016,28,2014-09-01 08:42:57,260
D53789,1000016,28,2014-09-01 08:46:31,760
B53070,1000016,28,2014-09-01 08:47:05,2730
A14337,1000016,28,2014-09-01 08:48:02,460
D76819,1000016,28,2014-09-01 08:49:43,1750
C52123,1000016,28,2014-09-01 08:50:00,220
E76934,1000016,28,2014-09-01 08:55:28,940
E79586,1000016,28,2014-09-01 09:03:21,220
E62201,1000016,28,2014-09-01 09:03:31,380
C75255,1000016,28,2014-09-01 09:04:43,350
D23709,1000016,28,2014-09-01 09:05:23,860
A63977,1000016,28,2014-09-01 09:11:59,530
C40134,1000016,28,2014-09-01 09:15:15,230
A38533,1000016,28,2014-09-01 09:16:08,580
A66292,1000016,28,2014-09-01 09:17:49,180
A77365,1000016,28,2014-09-01 09:19:21,2530
C76665,1000016,28,2014-09-01 09:25:20,380
A48882,1000016,28,2014-09-01 09:34:04,1810
B78399,1000016,28,2014-09-01 09:38:11,2850
E51070,1000016,28,2014-09-01 09:58:25,300
E65647,1000016,28,2014-09-01 10:03:42,1070
A51494,1000016,28,2014-09-01 10:05:54,450
E59804,1000016,28,2014-09-01 10:13:52,1500
B79719,1000016,28,2014-09-01 10:18:00,450
A76281,1000016,28,2014-09-01 10:18:14,350
C76665,1000016,28,2014-09-01 10:18:22,710
D58375,1000016,28,2014-09-01 10:22:27,1350
D19581,1000016,28,2014-09-01 10:28:26,520
E50020,1000016,28,2014-09-01 10:28:29,590
E50020,1000016,28,2014-09-01 10:29:13,520
E69056,1000016,28,2014-09-01 10:30:02,300
D51855,1000016,28,2014-09-01 10:30:32,200
A36745,1000016,28,2014-09-01 10:31:49,1770
B72802,1000016,28,2014-09-01 10:35:02,230
A73137,1000016,28,2014-09-01 10:37:42,910
E73728,1000016,28,2014-09-01 10:38:27,650
A45141,1000016,28,2014-09-01 10:45:16,4730
A78028,1000016,28,2014-09-01 10:49:03,100
D44803,1000016,28,2014-09-01 10:54:20,1060
C26711,1000016,28,2014-09-01 10:55:13,660
A74534,1000016,28,2014-09-01 10:55:58,300
D20846,1000016,28,2014-09-01 10:57:11,580
D54052,1000016,28,2014-09-01 11:00:21,1410
E78560,1000016,28,2014-09-01 11:03:41,1360
E66228,1000016,28,2014-09-01 11:04:23,2900
D77937,1000016,28,2014-09-01 11:09:04,1020
B75748,1000016,28,2014-09-01 11:10:30,160
B54246,1000016,28,2014-09-01 11:12:05,2130
C56915,1000016,28,2014-09-01 11:12:32,1230
C44115,1000016,28,2014-09-01 11:13:43,500
C35543,1000016,28,2014-09-01 11:16:29,350
C35543,1000016,28,2014-09-01 11:17:26,520
A73877,1000016,28,2014-09-01 11:18:37,840
E79606,1000016,28,2014-09-01 11:21:07,7820
D72302,1000016,28,2014-09-01 11:24:55,2370
A53608,1000016,28,2014-09-01 11:25:08,1000
D73244,1000016,28,2014-09-01 11:25:21,1040
A53770,1000016,28,2014-09-01 11:26:24,700
D59966,1000016,28,2014-09-01 11:29:30,540
A79503,1000016,28,2014-09-01 11:30:03,540
D35369,1000016,28,2014-09-01 11:32:32,300
E78313,1000016,28,2014-09-01 11:32:36,300
E33983,1000016,28,2014-09-01 11:32:58,2740
D75629,1000016,28,2014-09-01 11:34:39,1280
A25309,1000016,28,2014-09-01 11:35:15,650
A71874,1000016,28,2014-09-01 11:35:21,740
C69416,1000016,28,2014-09-01 11:36:52,920
B72232,1000016,28,2014-09-01 11:37:41,300
B48115,1000016,28,2014-09-01 11:38:06,880
D17548,1000016,28,2014-09-01 11:39:03,350
B58813,1000016,28,2014-09-01 11:40:54,340
B50965,1000016,28,2014-09-01 11:43:19,300
E63526,1000016,28,2014-09-01 11:45:45,320
D49607,1000016,28,2014-09-01 11:45:47,200
D71157,1000016,28,2014-09-01 11:47:07,1690
B72497,1000016,28,2014-09-01 11:48:08,1020
C67986,1000016,28,2014-09-01 11:48:20,660
C64084,1000016,28,2014-09-01 11:48:26,200
A64174,1000016,28,2014-09-01 11:52:53,440
D71283,1000016,28,2014-09-01 11:55:23,150
C62853,1000016,28,2014-09-01 11:58:48,660
C75958,1000016,28,2014-09-01 12:01:51,200
E69693,1000016,28,2014-09-01 12:01:59,380
B78707,1000016,28,2014-09-01 12:02:49,380
D71573,1000016,28,2014-09-01 12:07:37,1100
C47333,1000016,28,2014-09-01 12:09:58,1610
E50064,1000016,28,2014-09-01 12:12:33,150
D74190,1000016,28,2014-09-01 12:13:19,680
C32975,1000016,28,2014-09-01 12:13:31,540
E78092,1000016,28,2014-09-01 12:14:55,320
A53807,1000016,28,2014-09-01 12:15:04,180
D27681,1000016,28,2014-09-01 12:15:36,350
D40419,1000016,28,2014-09-01 12:17:57,300
D37564,1000016,28,2014-09-01 12:18:31,300
E55925,1000016,28,2014-09-01 12:21:59,1040
E41138,1000016,28,2014-09-01 12:22:15,400
C73307,1000016,28,2014-09-01 12:22:26,660
D23094,1000016,28,2014-09-01 12:23:14,640
A50447,1000016,28,2014-09-01 12:27:41,660
E24401,1000016,28,2014-09-01 12:30:09,300
E49365,1000016,28,2014-09-01 12:30:17,180
B28318,1000016,28,2014-09-01 12:30:43,4700
B28318,1000016,28,2014-09-01 12:31:22,1750
C60289,1000016,28,2014-09-01 12:31:31,2620
A64522,1000016,28,2014-09-01 12:32:37,300
A30693,1000016,28,2014-09-01 12:32:39,660
A79339,1000016,28,2014-09-01 12:34:01,300
C45454,1000016,28,2014-09-01 12:35:08,940
E26123,1000016,28,2014-09-01 12:35:22,2060
B52844,1000016,28,2014-09-01 12:36:34,400
B52844,1000016,28,2014-09-01 12:36:58,400
A56617,1000016,28,2014-09-01 12:37:06,540
C45454,1000016,28,2014-09-01 12:37:10,700
A49808,1000016,28,2014-09-01 12:37:17,540
C75179,1000016,28,2014-09-01 12:37:19,540
B52844,1000016,28,2014-09-01 12:37:44,780
D77902,1000016,28,2014-09-01 12:40:07,6640
B38831,1000016,28,2014-09-01 12:41:54,300
B36335,1000016,28,2014-09-01 12:46:08,840
B39143,1000016,28,2014-09-01 12:47:30,2500
D70275,1000016,28,2014-09-01 12:48:09,530
C73725,1000016,28,2014-09-01 12:50:16,900
C43352,1000016,28,2014-09-01 12:52:59,850
E27653,1000016,28,2014-09-01 13:08:03,380
AB8739,1000016,28,2014-09-01 13:11:22,450
A55431,1000016,28,2014-09-01 13:19:33,750
D77873,1000016,28,2014-09-01 13:19:37,610
E48575,1000016,28,2014-09-01 13:20:10,380
C57599,1000016,28,2014-09-01 13:20:22,300
B71001,1000016,28,2014-09-01 13:20:27,780
E76389,1000016,28,2014-09-01 13:20:28,660
C70972,1000016,28,2014-09-01 13:20:57,350
E77481,1000016,28,2014-09-01 13:21:19,1380
B69007,1000016,28,2014-09-01 13:21:33,1980
C70247,1000016,28,2014-09-01 13:22:17,2020
C66773,1000016,28,2014-09-01 13:22:30,200
A44483,1000016,28,2014-09-01 13:22:30,200
B59308,1000016,28,2014-09-01 13:22:31,970
E77764,1000016,28,2014-09-01 13:22:49,400
D70750,1000016,28,2014-09-01 13:22:51,500
C71255,1000016,28,2014-09-01 13:23:00,1240
C75126,1000016,28,2014-09-01 13:23:13,1480
B78733,1000016,28,2014-09-01 13:23:16,1810
A61397,1000016,28,2014-09-01 13:26:44,830
E22354,1000016,28,2014-09-01 13:27:58,400
B70400,1000016,28,2014-09-01 13:32:28,1290
C63395,1000016,28,2014-09-01 13:33:02,300
B72247,1000016,28,2014-09-01 13:37:12,380
A70622,1000016,28,2014-09-01 13:37:56,3310
D23709,1000016,28,2014-09-01 13:41:10,480
E47528,1000016,28,2014-09-01 13:42:48,300
B12919,1000016,28,2014-09-01 13:48:05,300
C69546,1000016,28,2014-09-01 13:49:05,690
C57599,1000016,28,2014-09-01 13:50:59,750
E69966,1000016,28,2014-09-01 13:56:39,540
C21564,1000016,28,2014-09-01 14:09:32,500
E79725,1000016,28,2014-09-01 14:11:23,2280
B16072,1000016,28,2014-09-01 14:27:48,720
B70086,1000016,28,2014-09-01 14:28:23,320
E24401,1000016,28,2014-09-01 14:31:07,350
E51070,1000016,28,2014-09-01 14:40:07,350
C67173,1000016,28,2014-09-01 14:40:15,170
D74276,1000016,28,2014-09-01 14:40:22,350
E63072,1000016,28,2014-09-01 14:43:08,350
E75479,1000016,28,2014-09-01 14:43:29,350
A74952,1000016,28,2014-09-01 14:44:13,380
A74652,1000016,28,2014-09-01 14:47:36,480
A61397,1000016,28,2014-09-01 14:50:41,320
B37351,1000016,28,2014-09-01 14:51:05,200
AB8739,1000016,28,2014-09-01 14:52:38,100
D65141,1000016,28,2014-09-01 14:58:45,320
D35505,1000016,28,2014-09-01 14:59:52,1230
D69722,1000016,28,2014-09-01 15:01:42,300
D79687,1000016,28,2014-09-01 15:04:42,150
E62201,1000016,28,2014-09-01 15:06:32,760
B47240,1000016,28,2014-09-01 15:07:20,620
C78975,1000016,28,2014-09-01 15:07:32,150
D39636,1000016,28,2014-09-01 15:17:29,1760
B78665,1000016,28,2014-09-01 15:17:54,1320
B77834,1000016,28,2014-09-01 15:18:43,1830
A41079,1000016,28,2014-09-01 15:21:00,200
B59308,1000016,28,2014-09-01 15:21:06,400
E76389,1000016,28,2014-09-01 15:22:27,410
B41031,1000016,28,2014-09-01 15:23:05,840
D42534,1000016,28,2014-09-01 15:28:52,380
D75043,1000016,28,2014-09-01 15:44:11,1160
D41095,1000016,28,2014-09-01 15:45:33,150
C16000,1000016,28,2014-09-01 15:49:24,200
D27651,1000016,28,2014-09-01 15:50:44,2100
B49828,1000016,28,2014-09-01 15:54:55,2600
B49828,1000016,28,2014-09-01 15:55:20,20
A67685,1000016,28,2014-09-01 15:55:38,350
B59916,1000016,28,2014-09-01 15:57:30,400
C47807,1000016,28,2014-09-01 15:59:13,1260
B53400,1000016,28,2014-09-01 15:59:19,660
E31911,1000016,28,2014-09-01 16:02:30,300
B56540,1000016,28,2014-09-01 16:06:49,600
A79339,1000016,28,2014-09-01 16:07:24,300
E71768,1000016,28,2014-09-01 16:07:37,700
B70134,1000016,28,2014-09-01 16:10:42,700
E25151,1000016,28,2014-09-01 16:14:11,4520
B41636,1000016,28,2014-09-01 16:15:34,460
C31701,1000016,28,2014-09-01 16:18:25,540
B39762,1000016,28,2014-09-01 16:28:41,500
D59999,1000016,28,2014-09-01 16:29:15,520
D70508,1000016,28,2014-09-01 16:34:18,4100
C69169,1000016,28,2014-09-01 16:34:20,500
A61082,1000016,28,2014-09-01 16:35:19,380
D70508,1000016,28,2014-09-01 16:36:05,1920
A71874,1000016,28,2014-09-01 16:36:34,1860
E55332,1000016,28,2014-09-01 16:37:05,620
B45158,1000016,28,2014-09-01 16:40:40,300
A61627,1000016,28,2014-09-01 16:44:01,900
B79501,1000016,28,2014-09-01 16:44:30,200
B72802,1000016,28,2014-09-01 16:45:39,480
E29302,1000016,28,2014-09-01 16:46:54,300
E22812,1000016,28,2014-09-01 16:54:16,220
C51608,1000016,28,2014-09-01 16:55:36,300
C29010,1000016,28,2014-09-01 16:55:45,320
A42842,1000016,28,2014-09-01 17:00:57,750
