fromaccount,toaccount,syscode,timestamp,amount
A30917,1000095,64,2014-09-01 01:07:13,38
E28531,1000095,22,2014-09-01 01:07:14,200
C36808,1000095,64,2014-09-01 01:07:15,56
C31968,1000095,64,2014-09-01 01:07:15,164
B38807,1000095,22,2014-09-01 01:07:16,48
A59438,1000095,64,2014-09-01 01:07:16,12
C60575,1000095,22,2014-09-01 01:07:16,110
E64093,1000095,64,2014-09-01 01:07:16,200
B31131,1000095,64,2014-09-01 01:07:17,44
B63471,1000095,64,2014-09-01 01:07:17,121
C45200,1000095,64,2014-09-01 01:07:17,100
E55762,1000095,64,2014-09-01 01:07:17,172
A17336,1000095,64,2014-09-01 01:07:17,64
E31549,1000095,64,2014-09-01 01:07:17,83
B72568,1000095,64,2014-09-01 01:07:18,176
D26061,1000095,64,2014-09-01 01:07:18,38
A41868,1000095,22,2014-09-01 01:07:18,17
B67143,1000095,64,2014-09-01 01:07:18,12
A45190,1000095,22,2014-09-01 01:07:18,200
B59712,1000095,22,2014-09-01 01:07:18,46
D12552,1000095,64,2014-09-01 01:07:18,94
C19955,1000095,64,2014-09-01 01:07:19,200
B51930,1000095,22,2014-09-01 01:07:19,200
D69363,1000095,64,2014-09-01 01:07:19,20
C63888,1000095,64,2014-09-01 01:07:19,14
D66283,1000095,64,2014-09-01 01:07:19,60
B67911,1000095,64,2014-09-01 01:07:20,120
C21709,1000095,64,2014-09-01 01:07:20,83
A62679,1000095,22,2014-09-01 01:07:20,200
A52982,1000095,22,2014-09-01 01:07:21,200
E22354,1000095,64,2014-09-01 01:07:21,91
B70036,1000095,64,2014-09-01 01:07:21,33
D73741,1000095,64,2014-09-01 01:07:21,62
ED8346,1000095,22,2014-09-01 01:07:21,83
E40674,1000095,64,2014-09-01 01:07:21,30
E71782,1000095,22,2014-09-01 01:07:22,54
E75859,1000095,22,2014-09-01 01:07:22,11
A70222,1000095,64,2014-09-01 01:07:22,76
E56182,1000095,64,2014-09-01 01:07:22,83
