fromaccount,toaccount,syscode,timestamp,amount
A64676,1000215,34,2014-09-01 06:17:29,800
D78875,1000215,34,2014-09-01 08:10:53,1400
C72244,1000215,34,2014-09-01 09:19:03,800
D78676,1000215,34,2014-09-01 09:19:13,800
C69813,1000215,34,2014-09-01 09:50:34,800
A57972,1000215,34,2014-09-01 09:51:36,800
C65265,1000215,34,2014-09-01 09:52:32,800
C74898,1000215,34,2014-09-01 10:42:15,1600
B57828,1000215,34,2014-09-01 10:43:15,1700
E42723,1000215,34,2014-09-01 10:43:19,2600
E54907,1000215,34,2014-09-01 10:44:18,1300
D74816,1000215,34,2014-09-01 10:44:19,2100
C77969,1000215,34,2014-09-01 10:44:20,1500
E58526,1000215,34,2014-09-01 10:45:36,1200
E72963,1000215,34,2014-09-01 10:47:41,2600
D56841,1000215,34,2014-09-01 10:48:55,1400
A74369,1000215,34,2014-09-01 10:48:56,1900
B71971,1000215,34,2014-09-01 10:48:59,1500
E76766,1000215,34,2014-09-01 10:49:02,1900
C72667,1000215,34,2014-09-01 10:50:06,2700
E60092,1000215,34,2014-09-01 10:51:15,600
C77680,1000215,34,2014-09-01 10:51:16,2800
B73578,1000215,34,2014-09-01 10:51:18,2100
E39458,1000215,34,2014-09-01 10:51:23,300
A75874,1000215,34,2014-09-01 10:51:30,1600
C77680,1000215,34,2014-09-01 10:51:35,1900
A79700,1000215,34,2014-09-01 10:52:34,2200
C27312,1000215,34,2014-09-01 10:52:37,2200
C27312,1000215,34,2014-09-01 10:52:43,1200
B38919,1000215,34,2014-09-01 10:52:48,800
B42482,1000215,34,2014-09-01 10:53:57,1200
A61958,1000215,34,2014-09-01 10:53:58,2300
B70300,1000215,34,2014-09-01 10:53:59,1600
B70300,1000215,34,2014-09-01 10:53:59,800
E73873,1000215,34,2014-09-01 10:54:00,2200
A61958,1000215,34,2014-09-01 10:54:04,1800
E56299,1000215,34,2014-09-01 10:54:56,500
A65858,1000215,34,2014-09-01 10:55:03,2500
D63315,1000215,34,2014-09-01 10:55:05,1600
B67869,1000215,34,2014-09-01 10:55:10,1200
C69813,1000215,34,2014-09-01 10:55:10,1200
C69884,1000215,34,2014-09-01 10:55:11,1600
E53461,1000215,34,2014-09-01 10:55:13,800
C67796,1000215,34,2014-09-01 10:55:15,1200
E76270,1000215,34,2014-09-01 10:55:17,1600
E23437,1000215,34,2014-09-01 10:56:23,2400
E77528,1000215,34,2014-09-01 10:56:23,1700
E54006,1000215,34,2014-09-01 10:56:26,2200
E60237,1000215,34,2014-09-01 10:56:41,2100
E54006,1000215,34,2014-09-01 10:56:45,2100
C62456,1000215,34,2014-09-01 10:56:57,2200
C66087,1000215,34,2014-09-01 10:56:59,2800
C68012,1000215,34,2014-09-01 10:57:57,800
E53584,1000215,34,2014-09-01 10:58:02,1300
C66087,1000215,34,2014-09-01 10:58:04,1800
E78680,1000215,34,2014-09-01 10:58:10,2600
C68012,1000215,34,2014-09-01 10:58:17,800
D74816,1000215,34,2014-09-01 10:58:18,800
B28404,1000215,34,2014-09-01 10:59:20,1900
B77802,1000215,34,2014-09-01 11:00:42,1200
B72182,1000215,34,2014-09-01 11:00:59,2200
A69575,1000215,34,2014-09-01 11:01:02,2600
C47459,1000215,34,2014-09-01 11:01:03,1800
C77969,1000215,34,2014-09-01 11:01:07,500
C48127,1000215,34,2014-09-01 11:01:08,1600
B54743,1000215,34,2014-09-01 11:01:08,2100
C68273,1000215,34,2014-09-01 11:01:13,1900
D59890,1000215,34,2014-09-01 11:01:14,1600
E25906,1000215,34,2014-09-01 11:01:26,1800
C73028,1000215,34,2014-09-01 11:02:27,2300
C74038,1000215,34,2014-09-01 11:02:32,600
C49986,1000215,34,2014-09-01 11:04:56,500
C69774,1000215,34,2014-09-01 11:06:16,1200
B45594,1000215,34,2014-09-01 11:06:18,600
D28808,1000215,34,2014-09-01 11:06:20,2100
C69774,1000215,34,2014-09-01 11:08:29,800
A75874,1000215,34,2014-09-01 11:08:34,500
A79700,1000215,34,2014-09-01 11:08:41,800
C78599,1000215,34,2014-09-01 11:08:42,2900
D76524,1000215,34,2014-09-01 11:08:53,1000
A66832,1000215,34,2014-09-01 11:08:54,1200
B74215,1000215,34,2014-09-01 11:08:56,1000
C63772,1000215,34,2014-09-01 11:08:59,800
A28505,1000215,34,2014-09-01 11:09:58,800
A28505,1000215,34,2014-09-01 11:09:59,2600
B77691,1000215,34,2014-09-01 11:09:59,800
E72955,1000215,34,2014-09-01 11:09:59,500
D55856,1000215,34,2014-09-01 11:10:01,500
D77608,1000215,34,2014-09-01 11:10:05,1200
C31054,1000215,34,2014-09-01 11:10:08,1200
A56308,1000215,34,2014-09-01 11:10:12,500
B77069,1000215,34,2014-09-01 11:10:21,500
C25308,1000215,34,2014-09-01 11:11:21,2200
C64421,1000215,34,2014-09-01 11:11:26,500
A46779,1000215,34,2014-09-01 11:11:30,1800
D50673,1000215,34,2014-09-01 11:11:44,1900
B72182,1000215,34,2014-09-01 11:12:36,800
B30032,1000215,34,2014-09-01 11:12:48,2600
C65397,1000215,34,2014-09-01 11:12:53,1500
D32567,1000215,34,2014-09-01 11:12:56,2100
C68045,1000215,34,2014-09-01 11:13:50,2100
E78246,1000215,34,2014-09-01 11:13:52,1700
A56800,1000215,34,2014-09-01 11:14:05,1200
E43756,1000215,34,2014-09-01 11:14:09,1600
C44651,1000215,34,2014-09-01 11:15:06,3200
C69707,1000215,34,2014-09-01 11:15:21,2000
C62729,1000215,34,2014-09-01 11:15:24,800
C73947,1000215,34,2014-09-01 11:16:35,1600
B78728,1000215,34,2014-09-01 11:16:36,1700
C66354,1000215,34,2014-09-01 11:16:43,1100
C50386,1000215,34,2014-09-01 11:16:46,2200
C64033,1000215,34,2014-09-01 11:17:43,2200
E76417,1000215,34,2014-09-01 11:17:44,2200
E59191,1000215,34,2014-09-01 11:17:45,1900
A55239,1000215,34,2014-09-01 11:17:53,1900
C46807,1000215,34,2014-09-01 11:17:55,2100
B64985,1000215,34,2014-09-01 11:18:04,1300
D79454,1000215,34,2014-09-01 11:18:05,800
B73377,1000215,34,2014-09-01 11:18:48,1300
D58291,1000215,34,2014-09-01 11:19:04,1700
A51437,1000215,34,2014-09-01 11:19:06,800
A60719,1000215,34,2014-09-01 11:19:06,2900
B49737,1000215,34,2014-09-01 11:19:06,2300
C78263,1000215,34,2014-09-01 11:19:07,2200
D58291,1000215,34,2014-09-01 11:19:14,1500
C71982,1000215,34,2014-09-01 11:19:18,1200
B49737,1000215,34,2014-09-01 11:19:21,2600
C71982,1000215,34,2014-09-01 11:20:14,800
D71258,1000215,34,2014-09-01 11:20:19,2800
D47509,1000215,34,2014-09-01 11:20:21,2700
E71714,1000215,34,2014-09-01 11:20:26,2200
E53644,1000215,34,2014-09-01 11:20:28,1900
B64910,1000215,34,2014-09-01 11:20:31,2300
B78040,1000215,34,2014-09-01 11:20:31,1200
B79604,1000215,34,2014-09-01 11:20:31,1200
B68832,1000215,34,2014-09-01 11:20:33,2100
B74127,1000215,34,2014-09-01 11:20:33,1700
B74127,1000215,34,2014-09-01 11:20:36,2100
C75958,1000215,34,2014-09-01 11:20:38,2100
A66366,1000215,34,2014-09-01 11:20:40,1200
C76491,1000215,34,2014-09-01 11:20:47,2800
E63526,1000215,34,2014-09-01 11:21:31,2800
B55952,1000215,34,2014-09-01 11:21:48,2400
D70275,1000215,34,2014-09-01 11:21:48,1200
E60816,1000215,34,2014-09-01 11:21:51,800
E78869,1000215,34,2014-09-01 11:21:51,1500
B78459,1000215,34,2014-09-01 11:21:55,1700
E78869,1000215,34,2014-09-01 11:21:57,800
B78040,1000215,34,2014-09-01 11:21:58,800
E64190,1000215,34,2014-09-01 11:21:59,2200
A72301,1000215,34,2014-09-01 11:23:08,800
B31299,1000215,34,2014-09-01 11:23:22,1700
B65527,1000215,34,2014-09-01 11:23:28,2100
A72301,1000215,34,2014-09-01 11:23:31,3800
D57094,1000215,34,2014-09-01 11:24:26,1100
B50308,1000215,34,2014-09-01 11:24:28,2100
D73476,1000215,34,2014-09-01 11:24:36,1700
A76522,1000215,34,2014-09-01 11:24:38,1700
B77563,1000215,34,2014-09-01 11:24:41,2400
B75488,1000215,34,2014-09-01 11:24:43,1600
E76024,1000215,34,2014-09-01 11:24:45,800
D25288,1000215,34,2014-09-01 11:24:48,2100
D53482,1000215,34,2014-09-01 11:24:48,2200
B48538,1000215,34,2014-09-01 11:25:00,1600
D73222,1000215,34,2014-09-01 11:25:00,1400
D78096,1000215,34,2014-09-01 11:25:50,1700
A77741,1000215,34,2014-09-01 11:25:58,1600
D78331,1000215,34,2014-09-01 11:26:03,2400
D28151,1000215,34,2014-09-01 11:26:04,1200
A56206,1000215,34,2014-09-01 11:26:04,2300
D78331,1000215,34,2014-09-01 11:26:04,1600
B28318,1000215,34,2014-09-01 11:26:05,1600
E64712,1000215,34,2014-09-01 11:26:05,2200
D75982,1000215,34,2014-09-01 11:26:14,800
D56627,1000215,34,2014-09-01 11:26:16,800
B64822,1000215,34,2014-09-01 11:26:17,1500
A70875,1000215,34,2014-09-01 11:26:21,2800
C65391,1000215,34,2014-09-01 11:27:10,1200
C63785,1000215,34,2014-09-01 11:27:10,1600
B63406,1000215,34,2014-09-01 11:27:14,2200
E64712,1000215,34,2014-09-01 11:27:16,2200
C53790,1000215,34,2014-09-01 11:27:18,2800
B77318,1000215,34,2014-09-01 11:27:21,2800
E62317,1000215,34,2014-09-01 11:27:30,500
A77741,1000215,34,2014-09-01 11:27:33,700
E62988,1000215,34,2014-09-01 11:27:34,1800
E44076,1000215,34,2014-09-01 11:27:36,1900
C63785,1000215,34,2014-09-01 11:27:36,800
C64297,1000215,34,2014-09-01 11:27:39,2100
A67289,1000215,34,2014-09-01 11:27:39,800
E75490,1000215,34,2014-09-01 11:28:41,2200
E48102,1000215,34,2014-09-01 11:28:44,2300
D47315,1000215,34,2014-09-01 11:28:51,1600
A77837,1000215,34,2014-09-01 11:28:57,500
C16737,1000215,34,2014-09-01 11:29:12,1800
E66155,1000215,34,2014-09-01 11:29:13,1900
D76807,1000215,34,2014-09-01 11:29:13,1800
E41707,1000215,34,2014-09-01 11:29:20,2100
A39429,1000215,34,2014-09-01 11:30:26,1200
D48891,1000215,34,2014-09-01 11:31:43,1900
B76037,1000215,34,2014-09-01 11:32:02,600
D48891,1000215,34,2014-09-01 11:32:02,1600
C72655,1000215,34,2014-09-01 11:32:13,1900
D74175,1000215,34,2014-09-01 11:32:14,2200
B66472,1000215,34,2014-09-01 11:33:06,800
B76341,1000215,34,2014-09-01 11:33:15,1600
C61081,1000215,34,2014-09-01 11:33:29,2300
C65391,1000215,34,2014-09-01 11:36:02,1400
C64083,1000215,34,2014-09-01 11:36:10,2100
