fromaccount,toaccount,syscode,timestamp,amount
B52844,1000136,38,2014-09-01 08:22:51,1610
C78735,1000136,38,2014-09-01 11:33:25,460
E72570,1000136,38,2014-09-01 11:44:13,380
C63908,1000136,38,2014-09-01 11:47:49,300
E38806,1000136,38,2014-09-01 12:00:57,960
D45104,1000136,38,2014-09-01 12:02:09,260
D33691,1000136,38,2014-09-01 12:09:16,600
C12577,1000136,38,2014-09-01 12:13:24,760
B32568,1000136,38,2014-09-01 12:57:20,1060
C39295,1000136,38,2014-09-01 16:21:46,130
B50405,1000136,38,2014-09-01 16:59:40,300
E23649,1000136,38,2014-09-01 17:36:52,3680
A73939,1000136,38,2014-09-01 17:53:26,1630
A58799,1000136,38,2014-09-01 18:09:04,20
D50585,1000136,38,2014-09-01 18:18:22,600
E61596,1000136,38,2014-09-01 18:31:47,460
B43353,1000136,38,2014-09-01 18:40:57,960
B71336,1000136,38,2014-09-02 09:38:56,260
C78977,1000136,38,2014-09-02 11:07:49,130
C76405,1000136,38,2014-09-02 11:41:29,130
B37216,1000136,38,2014-09-02 11:43:06,380
E43194,1000136,38,2014-09-02 11:54:22,300
E57847,1000136,38,2014-09-02 12:09:10,680
C32215,1000136,38,2014-09-02 12:12:25,380
A68850,1000136,38,2014-09-02 12:26:18,480
E73525,1000136,38,2014-09-02 12:27:22,130
E51834,1000136,38,2014-09-02 15:56:43,1430
A75836,1000136,38,2014-09-02 16:07:52,1070
A47728,1000136,38,2014-09-02 16:40:04,300
E52427,1000136,38,2014-09-02 16:52:07,630
B59052,1000136,38,2014-09-02 17:26:35,380
B23571,1000136,38,2014-09-02 17:32:34,1450
A30212,1000136,38,2014-09-02 17:33:53,1780
C74643,1000136,38,2014-09-02 17:35:17,2060
C55733,1000136,38,2014-09-02 17:36:28,900
C70561,1000136,38,2014-09-02 17:54:27,300
A23381,1000136,38,2014-09-02 18:04:33,380
B67638,1000136,38,2014-09-02 18:41:01,590
B32568,1000136,38,2014-09-02 19:38:06,1590
