fromaccount,toaccount,syscode,timestamp,amount
A66724,1000037,34,2014-09-01 08:49:27,290
B78836,1000037,34,2014-09-01 08:49:39,900
C48756,1000037,34,2014-09-01 08:53:48,600
B65543,1000037,34,2014-09-01 08:56:51,290
A64524,1000037,34,2014-09-01 08:58:48,800
E77809,1000037,34,2014-09-01 08:59:38,320
C49176,1000037,34,2014-09-01 08:59:47,350
E65424,1000037,34,2014-09-01 09:00:42,700
A71485,1000037,34,2014-09-01 09:00:46,920
B76763,1000037,34,2014-09-01 09:00:59,990
D59062,1000037,34,2014-09-01 09:01:46,130
E73986,1000037,34,2014-09-01 09:03:51,480
C64423,1000037,34,2014-09-01 09:04:45,1990
B79252,1000037,34,2014-09-01 09:05:55,580
E57619,1000037,34,2014-09-01 09:08:01,390
B56034,1000037,34,2014-09-01 09:08:01,790
E60672,1000037,34,2014-09-01 09:12:00,430
A74911,1000037,34,2014-09-01 09:16:12,140
B70166,1000037,34,2014-09-01 09:16:19,870
D38613,1000037,34,2014-09-01 09:18:12,290
D32409,1000037,34,2014-09-01 09:19:05,260
A63731,1000037,34,2014-09-01 09:20:06,630
E30664,1000037,34,2014-09-01 09:20:13,1090
E40925,1000037,34,2014-09-01 09:22:23,690
A75214,1000037,34,2014-09-01 09:25:07,1100
A15981,1000037,34,2014-09-01 09:25:08,1970
E62589,1000037,34,2014-09-01 09:25:14,270
B58542,1000037,34,2014-09-01 09:26:19,290
E54733,1000037,34,2014-09-01 09:27:21,320
C71065,1000037,34,2014-09-01 09:28:20,200
D77551,1000037,34,2014-09-01 09:29:08,560
A45771,1000037,34,2014-09-01 09:33:27,350
C44243,1000037,34,2014-09-01 09:35:13,270
B73502,1000037,34,2014-09-01 09:35:15,1700
B48503,1000037,34,2014-09-01 09:35:29,1500
B35697,1000037,34,2014-09-01 09:37:24,130
B37384,1000037,34,2014-09-01 09:38:29,480
A68777,1000037,34,2014-09-01 09:39:16,1080
D34913,1000037,34,2014-09-01 09:41:14,720
D34913,1000037,34,2014-09-01 09:41:26,320
A54610,1000037,34,2014-09-01 09:42:23,830
A72498,1000037,34,2014-09-01 09:43:20,640
B74570,1000037,34,2014-09-01 09:43:31,1140
B57563,1000037,34,2014-09-01 09:57:23,4500
E43649,1000037,34,2014-09-01 09:58:22,500
C50861,1000037,34,2014-09-01 09:58:23,530
B76933,1000037,34,2014-09-01 10:01:23,200
E72387,1000037,34,2014-09-01 10:01:34,400
C78658,1000037,34,2014-09-01 10:02:21,130
C59726,1000037,34,2014-09-01 10:02:30,970
D62269,1000037,34,2014-09-01 10:08:32,260
B61923,1000037,34,2014-09-01 10:16:33,130
D46431,1000037,34,2014-09-01 10:16:35,2600
B27315,1000037,34,2014-09-01 10:27:27,990
A64082,1000037,34,2014-09-01 10:37:11,460
C56569,1000037,34,2014-09-01 10:37:16,390
B60317,1000037,34,2014-09-01 10:39:35,2770
D50706,1000037,34,2014-09-01 10:42:16,450
E46324,1000037,34,2014-09-01 10:44:24,2610
E60492,1000037,34,2014-09-01 10:45:24,350
C26379,1000037,34,2014-09-01 10:46:36,100
C27312,1000037,34,2014-09-01 10:47:40,500
D24301,1000037,34,2014-09-01 10:49:59,320
E50752,1000037,34,2014-09-01 10:52:43,500
D74511,1000037,34,2014-09-01 10:52:46,810
D18207,1000037,34,2014-09-01 10:56:17,280
A37888,1000037,34,2014-09-01 10:56:30,320
C75863,1000037,34,2014-09-01 10:56:48,380
E78091,1000037,34,2014-09-01 10:57:58,200
E37634,1000037,34,2014-09-01 11:01:08,840
C72831,1000037,34,2014-09-01 11:01:17,320
A42425,1000037,34,2014-09-01 11:02:10,1040
B39624,1000037,34,2014-09-01 11:02:31,580
E21068,1000037,34,2014-09-01 11:03:36,500
D71972,1000037,34,2014-09-01 11:03:37,370
C74898,1000037,34,2014-09-01 11:04:43,610
E60092,1000037,34,2014-09-01 11:04:43,900
E42064,1000037,34,2014-09-01 11:04:56,320
C50782,1000037,34,2014-09-01 11:05:10,1100
C73467,1000037,34,2014-09-01 11:06:01,320
C28723,1000037,34,2014-09-01 11:06:06,230
C20774,1000037,34,2014-09-01 11:06:06,250
A70531,1000037,34,2014-09-01 11:06:07,420
C43650,1000037,34,2014-09-01 11:06:12,400
E53837,1000037,34,2014-09-01 11:06:14,500
C48209,1000037,34,2014-09-01 11:06:19,1850
E49397,1000037,34,2014-09-01 11:07:20,270
C43650,1000037,34,2014-09-01 11:07:21,3600
A26871,1000037,34,2014-09-01 11:07:22,780
C72215,1000037,34,2014-09-01 11:07:37,420
B72365,1000037,34,2014-09-01 11:07:39,250
B68645,1000037,34,2014-09-01 11:08:45,920
E75846,1000037,34,2014-09-01 11:09:46,430
D76662,1000037,34,2014-09-01 11:10:00,330
D74276,1000037,34,2014-09-01 11:11:10,230
C30780,1000037,34,2014-09-01 11:11:18,1100
C63117,1000037,34,2014-09-01 11:11:27,420
D66093,1000037,34,2014-09-01 11:11:37,320
E45883,1000037,34,2014-09-01 11:12:47,230
C64485,1000037,34,2014-09-01 11:13:54,520
A26625,1000037,34,2014-09-01 11:15:15,320
B59759,1000037,34,2014-09-01 11:15:16,900
D42215,1000037,34,2014-09-01 11:15:36,250
A61507,1000037,34,2014-09-01 11:16:28,430
D76011,1000037,34,2014-09-01 11:16:31,690
C35781,1000037,34,2014-09-01 11:16:34,450
B70887,1000037,34,2014-09-01 11:16:36,200
E51594,1000037,34,2014-09-01 11:16:37,330
D57233,1000037,34,2014-09-01 11:16:37,670
E67879,1000037,34,2014-09-01 11:16:43,1030
C59536,1000037,34,2014-09-01 11:16:44,430
B69054,1000037,34,2014-09-01 11:16:44,420
C69707,1000037,34,2014-09-01 11:17:54,430
B68174,1000037,34,2014-09-01 11:18:54,650
D31393,1000037,34,2014-09-01 11:18:55,1330
E72290,1000037,34,2014-09-01 11:19:00,900
B37400,1000037,34,2014-09-01 11:19:06,2200
B46281,1000037,34,2014-09-01 11:20:22,430
B79632,1000037,34,2014-09-01 11:20:30,430
E42133,1000037,34,2014-09-01 11:21:46,1240
A58435,1000037,34,2014-09-01 11:21:48,230
A69406,1000037,34,2014-09-01 11:21:54,230
A35453,1000037,34,2014-09-01 11:21:55,500
D41198,1000037,34,2014-09-01 11:21:59,230
E22494,1000037,34,2014-09-01 11:22:03,430
B79062,1000037,34,2014-09-01 11:22:08,830
D79599,1000037,34,2014-09-01 11:23:04,2150
B62145,1000037,34,2014-09-01 11:23:05,1350
B27811,1000037,34,2014-09-01 11:23:11,230
A73703,1000037,34,2014-09-01 11:23:14,500
B62145,1000037,34,2014-09-01 11:23:23,20
D73389,1000037,34,2014-09-01 11:23:27,500
A37611,1000037,34,2014-09-01 11:24:33,4280
C57445,1000037,34,2014-09-01 11:24:39,420
B70953,1000037,34,2014-09-01 11:24:39,200
B27811,1000037,34,2014-09-01 11:24:42,580
B29207,1000037,34,2014-09-01 11:24:42,400
A35737,1000037,34,2014-09-01 11:25:00,500
A61958,1000037,34,2014-09-01 11:25:48,460
B73235,1000037,34,2014-09-01 11:25:55,1050
E61557,1000037,34,2014-09-01 11:25:57,320
C59588,1000037,34,2014-09-01 11:26:04,500
B62533,1000037,34,2014-09-01 11:26:10,180
E76593,1000037,34,2014-09-01 11:26:10,500
C54876,1000037,34,2014-09-01 11:26:12,500
D19247,1000037,34,2014-09-01 11:26:18,970
E53965,1000037,34,2014-09-01 11:27:20,400
A57980,1000037,34,2014-09-01 11:27:22,430
B67339,1000037,34,2014-09-01 11:27:42,1000
A78067,1000037,34,2014-09-01 11:27:42,430
A77257,1000037,34,2014-09-01 11:27:44,400
E53353,1000037,34,2014-09-01 11:28:39,500
D70895,1000037,34,2014-09-01 11:28:40,320
E51769,1000037,34,2014-09-01 11:28:40,900
D38906,1000037,34,2014-09-01 11:28:42,100
B65615,1000037,34,2014-09-01 11:28:44,400
D21711,1000037,34,2014-09-01 11:28:44,100
C67006,1000037,34,2014-09-01 11:28:47,320
C55373,1000037,34,2014-09-01 11:28:49,550
E62839,1000037,34,2014-09-01 11:28:50,500
C64926,1000037,34,2014-09-01 11:28:56,500
A58948,1000037,34,2014-09-01 11:29:00,420
A55864,1000037,34,2014-09-01 11:29:01,200
A36927,1000037,34,2014-09-01 11:29:03,500
A64378,1000037,34,2014-09-01 11:29:11,430
D26245,1000037,34,2014-09-01 11:29:22,440
A62913,1000037,34,2014-09-01 11:29:27,900
D18427,1000037,34,2014-09-01 11:30:33,430
E59191,1000037,34,2014-09-01 11:30:35,420
D18427,1000037,34,2014-09-01 11:30:42,700
C42073,1000037,34,2014-09-01 11:30:44,430
C75944,1000037,34,2014-09-01 11:31:49,430
B25697,1000037,34,2014-09-01 11:31:50,340
B67695,1000037,34,2014-09-01 11:32:00,450
E18182,1000037,34,2014-09-01 11:32:10,720
C57363,1000037,34,2014-09-01 11:33:12,1470
C29204,1000037,34,2014-09-01 11:33:14,720
A67433,1000037,34,2014-09-01 11:33:20,1080
E70600,1000037,34,2014-09-01 11:33:28,580
B77834,1000037,34,2014-09-01 11:33:46,80
A49804,1000037,34,2014-09-01 11:34:42,1000
C47050,1000037,34,2014-09-01 11:34:44,430
B49704,1000037,34,2014-09-01 11:34:57,270
E66014,1000037,34,2014-09-01 11:34:58,400
E22812,1000037,34,2014-09-01 11:35:58,500
D65544,1000037,34,2014-09-01 11:36:01,250
A51658,1000037,34,2014-09-01 11:36:03,520
A51003,1000037,34,2014-09-01 11:36:06,280
C54695,1000037,34,2014-09-01 11:36:14,330
A72993,1000037,34,2014-09-01 11:36:20,650
