fromaccount,toaccount,syscode,timestamp,amount
C70682,1000219,99,2014-09-01 06:11:22,160
C66654,1000219,99,2014-09-01 06:12:29,330
A29334,1000219,99,2014-09-01 06:12:37,240
D44770,1000219,99,2014-09-01 06:13:53,180
B17644,1000219,99,2014-09-01 06:13:55,330
B29932,1000219,99,2014-09-01 07:16:06,330
B21216,1000219,99,2014-09-01 07:20:19,310
B70301,1000219,99,2014-09-01 07:30:34,260
D72847,1000219,99,2014-09-01 07:55:02,390
B62315,1000219,99,2014-09-01 07:57:03,330
D67286,1000219,99,2014-09-01 07:59:08,240
C70721,1000219,99,2014-09-01 07:59:21,330
C43172,1000219,99,2014-09-01 08:00:10,240
C57257,1000219,99,2014-09-01 08:03:25,330
C45888,1000219,99,2014-09-01 08:06:31,160
E53572,1000219,99,2014-09-01 08:25:01,410
E30664,1000219,99,2014-09-01 08:49:43,230
E30664,1000219,99,2014-09-01 08:50:42,540
A34889,1000219,99,2014-09-01 10:33:36,750
E21124,1000219,99,2014-09-01 10:34:37,1230
A34889,1000219,99,2014-09-01 10:34:46,400
E63481,1000219,99,2014-09-01 10:35:48,720
B49940,1000219,99,2014-09-01 10:35:57,700
E15791,1000219,99,2014-09-01 10:36:03,800
A35025,1000219,99,2014-09-01 10:36:09,660
A40697,1000219,99,2014-09-01 10:36:10,1050
E15791,1000219,99,2014-09-01 10:37:09,300
A40697,1000219,99,2014-09-01 10:37:12,700
A77957,1000219,99,2014-09-01 10:37:17,900
C25824,1000219,99,2014-09-01 10:37:18,800
A77957,1000219,99,2014-09-01 10:37:18,1000
D46255,1000219,99,2014-09-01 10:37:20,1050
E65136,1000219,99,2014-09-01 10:38:15,1000
C38756,1000219,99,2014-09-01 10:38:22,800
B73386,1000219,99,2014-09-01 10:38:23,700
B71594,1000219,99,2014-09-01 10:38:24,930
E73896,1000219,99,2014-09-01 10:38:28,850
E65136,1000219,99,2014-09-01 10:38:32,1000
B49940,1000219,99,2014-09-01 10:38:34,900
B71594,1000219,99,2014-09-01 10:39:22,1150
D64258,1000219,99,2014-09-01 10:39:33,850
D50085,1000219,99,2014-09-01 10:39:33,1100
B71594,1000219,99,2014-09-01 10:40:49,300
C25824,1000219,99,2014-09-01 10:42:02,300
A77957,1000219,99,2014-09-01 10:46:36,350
A28762,1000219,99,2014-09-01 10:55:02,720
C70682,1000219,99,2014-09-01 10:56:27,1150
A29334,1000219,99,2014-09-01 10:56:35,470
C69588,1000219,99,2014-09-01 10:56:55,720
A49567,1000219,99,2014-09-01 10:58:16,670
C66654,1000219,99,2014-09-01 10:59:16,70
C26848,1000219,99,2014-09-01 10:59:30,650
B54684,1000219,99,2014-09-01 10:59:33,620
C66654,1000219,99,2014-09-01 10:59:34,670
C26848,1000219,99,2014-09-01 10:59:38,300
B54684,1000219,99,2014-09-01 10:59:44,570
B17644,1000219,99,2014-09-01 10:59:45,520
D76587,1000219,99,2014-09-01 11:00:56,600
B73755,1000219,99,2014-09-01 11:00:59,850
D71401,1000219,99,2014-09-01 11:01:02,700
E78230,1000219,99,2014-09-01 11:01:02,750
C70118,1000219,99,2014-09-01 11:01:08,550
B49446,1000219,99,2014-09-01 11:01:14,300
B49446,1000219,99,2014-09-01 11:01:15,800
D71401,1000219,99,2014-09-01 11:02:21,300
B70301,1000219,99,2014-09-01 11:04:53,800
B70301,1000219,99,2014-09-01 11:06:03,650
B70301,1000219,99,2014-09-01 11:06:27,350
C78783,1000219,99,2014-09-01 11:07:19,900
