fromaccount,toaccount,syscode,timestamp,amount
A69706,1000005,28,2014-09-01 10:26:40,200
B35913,1000005,28,2014-09-01 10:32:56,1250
D75041,1000005,28,2014-09-01 10:33:28,700
C72517,1000005,28,2014-09-01 10:33:29,950
E64723,1000005,28,2014-09-01 10:33:33,1250
C76452,1000005,28,2014-09-01 10:33:42,1400
C54868,1000005,28,2014-09-01 10:33:47,1150
E43451,1000005,28,2014-09-01 10:34:20,1000
E43451,1000005,28,2014-09-01 10:34:28,400
E43451,1000005,28,2014-09-01 10:34:33,1000
E55958,1000005,28,2014-09-01 10:34:33,1150
D29739,1000005,28,2014-09-01 10:34:51,1200
D45307,1000005,28,2014-09-01 10:34:56,1050
B67678,1000005,28,2014-09-01 10:34:58,950
C70217,1000005,28,2014-09-01 10:35:01,1100
C76914,1000005,28,2014-09-01 10:35:10,1550
C63723,1000005,28,2014-09-01 10:35:17,750
C70217,1000005,28,2014-09-01 10:35:20,1050
B62538,1000005,28,2014-09-01 10:35:21,900
B62538,1000005,28,2014-09-01 10:35:40,150
D34699,1000005,28,2014-09-01 10:35:44,1300
C71773,1000005,28,2014-09-01 10:35:46,1800
C54668,1000005,28,2014-09-01 10:35:50,850
C78098,1000005,28,2014-09-01 10:35:50,950
B49468,1000005,28,2014-09-01 10:36:03,1300
D71589,1000005,28,2014-09-01 10:36:20,1000
E59561,1000005,28,2014-09-01 10:36:22,1450
D71589,1000005,28,2014-09-01 10:36:25,800
C74996,1000005,28,2014-09-01 10:36:33,1150
B25135,1000005,28,2014-09-01 10:36:37,1300
C45093,1000005,28,2014-09-01 10:36:37,800
D61571,1000005,28,2014-09-01 10:36:51,1350
E68953,1000005,28,2014-09-01 10:36:55,1450
B67678,1000005,28,2014-09-01 10:37:08,1100
E46195,1000005,28,2014-09-01 10:37:10,1050
C72144,1000005,28,2014-09-01 10:37:10,950
B77382,1000005,28,2014-09-01 10:37:23,900
B77382,1000005,28,2014-09-01 10:37:25,1250
A63702,1000005,28,2014-09-01 10:37:34,1000
B77382,1000005,28,2014-09-01 10:37:36,100
D79381,1000005,28,2014-09-01 10:37:43,1100
C76737,1000005,28,2014-09-01 10:37:47,550
A78589,1000005,28,2014-09-01 10:37:50,1250
D51202,1000005,28,2014-09-01 10:37:50,1550
D77977,1000005,28,2014-09-01 10:38:07,1150
E74395,1000005,28,2014-09-01 10:38:12,1050
D73266,1000005,28,2014-09-01 10:38:14,1150
E78900,1000005,28,2014-09-01 10:38:23,1100
E62515,1000005,28,2014-09-01 10:38:23,1000
C60878,1000005,28,2014-09-01 10:38:27,1000
D47182,1000005,28,2014-09-01 10:38:37,1250
E71899,1000005,28,2014-09-01 10:38:49,1100
A60516,1000005,28,2014-09-01 10:38:49,1150
B75498,1000005,28,2014-09-01 10:38:49,1250
D77367,1000005,28,2014-09-01 10:38:52,1200
D78892,1000005,28,2014-09-01 10:39:10,1050
E68000,1000005,28,2014-09-01 10:39:15,1300
C23017,1000005,28,2014-09-01 10:39:21,1050
C66484,1000005,28,2014-09-01 10:39:26,1300
C14984,1000005,28,2014-09-01 10:39:38,1100
D68786,1000005,28,2014-09-01 10:39:43,950
C33074,1000005,28,2014-09-01 10:39:51,1600
E74208,1000005,28,2014-09-01 10:39:54,750
B69252,1000005,28,2014-09-01 10:39:58,1650
C58520,1000005,28,2014-09-01 10:40:09,800
D77819,1000005,28,2014-09-01 10:40:13,900
D46977,1000005,28,2014-09-01 10:40:16,1050
A69765,1000005,28,2014-09-01 10:40:23,800
A49913,1000005,28,2014-09-01 10:40:27,1100
C76452,1000005,28,2014-09-01 10:40:34,1250
A33452,1000005,28,2014-09-01 10:40:35,1400
B53865,1000005,28,2014-09-01 10:40:45,1100
D58938,1000005,28,2014-09-01 10:40:57,1050
A50176,1000005,28,2014-09-01 10:41:08,1450
A78721,1000005,28,2014-09-01 10:41:09,1100
A50176,1000005,28,2014-09-01 10:41:14,1700
C75428,1000005,28,2014-09-01 10:41:22,1200
D75761,1000005,28,2014-09-01 10:41:34,650
E70631,1000005,28,2014-09-01 10:41:38,1300
B59345,1000005,28,2014-09-01 10:41:42,1150
E54575,1000005,28,2014-09-01 10:41:58,1300
B40405,1000005,28,2014-09-01 10:42:02,1300
D71589,1000005,28,2014-09-01 10:42:15,1300
E70568,1000005,28,2014-09-01 10:42:15,900
D79526,1000005,28,2014-09-01 10:42:16,1200
B71637,1000005,28,2014-09-01 10:42:17,1050
C71297,1000005,28,2014-09-01 10:42:36,1000
C71297,1000005,28,2014-09-01 10:42:36,1000
D77626,1000005,28,2014-09-01 10:42:39,1100
B76835,1000005,28,2014-09-01 10:42:42,1550
E67972,1000005,28,2014-09-01 10:43:10,1100
E78074,1000005,28,2014-09-01 10:43:14,1400
E78092,1000005,28,2014-09-01 10:43:15,600
C72517,1000005,28,2014-09-01 10:43:19,850
B69674,1000005,28,2014-09-01 10:43:20,1150
E76830,1000005,28,2014-09-01 10:43:35,1150
E78560,1000005,28,2014-09-01 10:43:37,1400
E76830,1000005,28,2014-09-01 10:43:39,400
E66228,1000005,28,2014-09-01 10:44:06,1050
A34313,1000005,28,2014-09-01 10:44:12,1050
B48809,1000005,28,2014-09-01 10:44:18,1200
B62232,1000005,28,2014-09-01 10:44:23,1050
E29805,1000005,28,2014-09-01 10:44:30,1050
D77524,1000005,28,2014-09-01 10:44:34,1350
B48634,1000005,28,2014-09-01 10:44:44,1500
D50416,1000005,28,2014-09-01 10:44:49,700
E59680,1000005,28,2014-09-01 10:45:02,1200
D59083,1000005,28,2014-09-01 10:45:13,700
E73728,1000005,28,2014-09-01 10:45:16,1500
D59083,1000005,28,2014-09-01 10:45:20,750
E54575,1000005,28,2014-09-01 10:47:08,650
C79649,1000005,28,2014-09-01 10:54:35,400
B78373,1000005,28,2014-09-01 10:54:45,800
C74571,1000005,28,2014-09-01 10:54:58,1050
D62086,1000005,28,2014-09-01 10:55:14,850
E73342,1000005,28,2014-09-01 10:55:29,750
E75817,1000005,28,2014-09-01 10:56:49,950
A53103,1000005,28,2014-09-01 10:57:10,1750
C57827,1000005,28,2014-09-01 10:57:23,900
A52028,1000005,28,2014-09-01 10:57:29,1050
D56981,1000005,28,2014-09-01 10:57:29,1100
C56984,1000005,28,2014-09-01 10:57:39,750
A71003,1000005,28,2014-09-01 10:57:50,800
A73315,1000005,28,2014-09-01 10:57:51,650
B54248,1000005,28,2014-09-01 10:57:51,750
C66993,1000005,28,2014-09-01 10:57:56,1200
B78217,1000005,28,2014-09-01 10:58:08,500
A78740,1000005,28,2014-09-01 10:58:10,1050
E71644,1000005,28,2014-09-01 10:58:12,750
D78730,1000005,28,2014-09-01 10:58:25,950
D62702,1000005,28,2014-09-01 10:58:28,1350
D52993,1000005,28,2014-09-01 10:58:38,950
B54669,1000005,28,2014-09-01 10:58:44,850
B58326,1000005,28,2014-09-01 10:59:06,950
E63475,1000005,28,2014-09-01 10:59:12,750
B79446,1000005,28,2014-09-01 10:59:12,900
A67433,1000005,28,2014-09-01 10:59:17,800
C32975,1000005,28,2014-09-01 10:59:18,800
E70600,1000005,28,2014-09-01 10:59:34,1050
A19359,1000005,28,2014-09-01 10:59:36,1200
B25697,1000005,28,2014-09-01 10:59:38,1000
D79209,1000005,28,2014-09-01 10:59:42,1000
B36688,1000005,28,2014-09-01 10:59:44,750
B52546,1000005,28,2014-09-01 11:00:00,600
A61898,1000005,28,2014-09-01 11:00:03,900
C79048,1000005,28,2014-09-01 11:00:17,900
E76482,1000005,28,2014-09-01 11:00:18,600
E59899,1000005,28,2014-09-01 11:00:23,1150
D69471,1000005,28,2014-09-01 11:00:33,1100
D79209,1000005,28,2014-09-01 11:00:46,800
D53998,1000005,28,2014-09-01 11:00:52,500
D67809,1000005,28,2014-09-01 11:00:52,1000
C67208,1000005,28,2014-09-01 11:00:56,900
B69795,1000005,28,2014-09-01 11:01:04,1050
D53805,1000005,28,2014-09-01 11:01:11,1050
E76553,1000005,28,2014-09-01 11:01:28,800
C46573,1000005,28,2014-09-01 11:01:30,1200
C29738,1000005,28,2014-09-01 11:01:30,800
C29738,1000005,28,2014-09-01 11:01:52,950
C47415,1000005,28,2014-09-01 11:02:14,800
C67954,1000005,28,2014-09-01 11:02:28,1050
D42534,1000005,28,2014-09-01 11:02:35,1300
E74940,1000005,28,2014-09-01 11:02:42,1200
B78373,1000005,28,2014-09-01 11:02:47,100
D31869,1000005,28,2014-09-01 11:02:57,1150
B59463,1000005,28,2014-09-01 11:03:19,1100
E15111,1000005,28,2014-09-01 11:03:27,950
E15111,1000005,28,2014-09-01 11:03:44,100
A52028,1000005,28,2014-09-01 11:04:09,150
A79503,1000005,28,2014-09-01 11:09:21,950
A67867,1000005,28,2014-09-01 11:12:28,850
D12627,1000005,28,2014-09-01 11:12:48,1000
A79225,1000005,28,2014-09-01 11:12:50,750
D12627,1000005,28,2014-09-01 11:12:57,950
A79012,1000005,28,2014-09-01 11:13:06,1450
A20627,1000005,28,2014-09-01 11:14:50,1250
D79185,1000005,28,2014-09-01 11:15:06,1100
E19397,1000005,28,2014-09-01 11:15:10,1150
C29075,1000005,28,2014-09-01 11:19:07,750
C29075,1000005,28,2014-09-01 11:19:25,1150
C29075,1000005,28,2014-09-01 11:19:25,550
A58647,1000005,28,2014-09-01 11:20:18,1200
C29075,1000005,28,2014-09-01 11:21:23,100
D17548,1000005,28,2014-09-01 11:23:44,800
B74884,1000005,28,2014-09-01 11:24:52,1050
E55762,1000005,28,2014-09-01 11:30:05,700
B58813,1000005,28,2014-09-01 11:31:33,700
A42568,1000005,28,2014-09-01 11:33:54,950
D77816,1000005,28,2014-09-01 11:34:05,1300
D45325,1000005,28,2014-09-01 11:34:12,750
A42568,1000005,28,2014-09-01 11:34:14,950
A78146,1000005,28,2014-09-01 11:34:39,750
B62268,1000005,28,2014-09-01 11:34:56,800
A64585,1000005,28,2014-09-01 11:37:15,950
E45920,1000005,28,2014-09-01 11:37:19,950
B79738,1000005,28,2014-09-01 11:38:17,900
B79738,1000005,28,2014-09-01 11:38:29,950
B30289,1000005,28,2014-09-01 11:39:28,1250
D21713,1000005,28,2014-09-01 11:39:54,1650
B65228,1000005,28,2014-09-01 11:40:11,1300
A42568,1000005,28,2014-09-01 11:40:12,50
C18468,1000005,28,2014-09-01 11:42:29,1150
E65941,1000005,28,2014-09-01 11:46:41,750
A54518,1000005,28,2014-09-01 11:47:53,700
A69566,1000005,28,2014-09-01 11:47:59,950
E35782,1000005,28,2014-09-01 11:57:35,900
E33032,1000005,28,2014-09-01 12:00:17,1200
D54526,1000005,28,2014-09-01 12:14:10,750
D60994,1000005,28,2014-09-01 12:14:37,900
B62785,1000005,28,2014-09-01 12:15:12,900
A77585,1000005,28,2014-09-01 12:15:25,1300
B12919,1000005,30,2014-09-01 12:19:05,1000
B72802,1000005,28,2014-09-01 16:33:04,850
B67488,1000005,28,2014-09-01 16:34:33,900
E79518,1000005,28,2014-09-01 16:40:22,1650
E79570,1000005,28,2014-09-01 16:54:37,1000
E73684,1000005,28,2014-09-01 16:56:51,1050
E55340,1000005,28,2014-09-01 17:00:17,900
B49169,1000005,28,2014-09-01 17:03:21,600
A19172,1000005,28,2014-09-01 17:04:04,1300
C70345,1000005,28,2014-09-01 17:04:05,700
A72833,1000005,28,2014-09-01 17:04:38,800
A69566,1000005,28,2014-09-01 17:05:07,850
E59137,1000005,28,2014-09-01 17:05:50,1100
E31837,1000005,28,2014-09-01 17:06:38,800
E31837,1000005,28,2014-09-01 17:07:07,150
A74652,1000005,28,2014-09-01 17:07:13,700
A79503,1000005,28,2014-09-01 17:07:39,950
C74604,1000005,28,2014-09-01 17:07:47,1450
B73695,1000005,28,2014-09-01 17:11:45,950
B73695,1000005,28,2014-09-01 17:11:52,900
D65508,1000005,28,2014-09-01 17:12:17,550
A66699,1000005,28,2014-09-01 17:12:31,950
A58538,1000005,28,2014-09-01 17:13:37,700
A66045,1000005,28,2014-09-01 17:24:34,850
A66045,1000005,28,2014-09-01 17:24:45,1100
E71791,1000005,28,2014-09-01 17:24:45,1100
E53371,1000005,28,2014-09-01 17:24:55,800
B59308,1000005,28,2014-09-01 17:25:01,1000
A77327,1000005,28,2014-09-01 17:25:25,1050
C18468,1000005,28,2014-09-01 17:26:30,1000
C57624,1000005,28,2014-09-01 17:26:49,1150
D23066,1000005,28,2014-09-01 17:29:07,1150
C78098,1000005,28,2014-09-01 17:29:51,1150
C66992,1000005,28,2014-09-01 17:29:59,1250
D29739,1000005,28,2014-09-01 17:30:15,950
C73245,1000005,28,2014-09-01 17:30:25,950
C73245,1000005,28,2014-09-01 17:30:34,850
C78603,1000005,28,2014-09-01 17:30:48,1200
E46195,1000005,28,2014-09-01 17:30:54,850
B67678,1000005,28,2014-09-01 17:30:56,950
B40276,1000005,28,2014-09-01 17:30:59,1150
A56310,1000005,28,2014-09-01 17:31:04,1250
A36242,1000005,28,2014-09-01 17:31:20,1250
D43006,1000005,28,2014-09-01 17:31:34,650
B68208,1000005,28,2014-09-01 17:31:36,1000
A36242,1000005,28,2014-09-01 17:31:37,900
D79381,1000005,28,2014-09-01 17:31:39,1100
B50837,1000005,28,2014-09-01 17:31:54,850
A59047,1000005,28,2014-09-01 17:32:04,800
E47598,1000005,28,2014-09-01 17:32:15,1150
D78927,1000005,28,2014-09-01 17:32:16,900
A76281,1000005,28,2014-09-01 17:32:23,1250
C66420,1000005,28,2014-09-01 17:32:24,900
C76665,1000005,28,2014-09-01 17:32:27,1150
E44491,1000005,28,2014-09-01 17:32:39,1150
C38244,1000005,28,2014-09-01 17:32:48,800
D73266,1000005,28,2014-09-01 17:33:16,1050
E78900,1000005,28,2014-09-01 17:33:24,1100
C76893,1000005,28,2014-09-01 17:33:24,850
A77201,1000005,28,2014-09-01 17:33:26,1450
D78893,1000005,28,2014-09-01 17:33:27,1100
D76713,1000005,28,2014-09-01 17:33:48,1650
A59047,1000005,28,2014-09-01 17:34:07,1050
C72678,1000005,28,2014-09-01 17:34:42,1350
B63300,1000005,28,2014-09-01 17:34:42,750
C72678,1000005,28,2014-09-01 17:36:08,1200
B63423,1000005,28,2014-09-01 17:36:13,1500
B40405,1000005,28,2014-09-01 17:36:23,1500
E74208,1000005,28,2014-09-01 17:36:34,850
C54217,1000005,28,2014-09-01 17:36:46,1300
B53865,1000005,28,2014-09-01 17:36:46,1100
D77819,1000005,28,2014-09-01 17:37:00,1100
A78966,1000005,28,2014-09-01 17:37:05,950
E67792,1000005,28,2014-09-01 17:37:10,1150
C32334,1000005,28,2014-09-01 17:37:11,900
D69869,1000005,28,2014-09-01 17:37:20,1100
A53983,1000005,28,2014-09-01 17:37:29,950
E61976,1000005,28,2014-09-01 17:37:37,650
C60270,1000005,28,2014-09-01 17:37:39,600
C33074,1000005,28,2014-09-01 17:37:47,950
B69252,1000005,28,2014-09-01 17:37:47,2200
