fromaccount,toaccount,syscode,timestamp,amount
E25138,1000222,34,2014-09-01 06:09:44,300
A44329,1000222,34,2014-09-02 06:27:18,150
B42349,1000222,34,2014-09-02 06:29:43,400
E41707,1000222,34,2014-09-02 06:29:53,150
D42845,1000222,34,2014-09-02 06:30:58,300
E65269,1000222,34,2014-09-02 06:31:01,220
E31700,1000222,34,2014-09-02 06:31:02,200
E76178,1000222,34,2014-09-02 06:31:58,100
E76950,1000222,34,2014-09-02 06:31:59,150
D70904,1000222,34,2014-09-02 06:32:00,200
B71199,1000222,34,2014-09-02 06:32:02,200
A46840,1000222,34,2014-09-02 06:33:14,150
C58126,1000222,34,2014-09-02 06:33:30,150
B79310,1000222,34,2014-09-02 06:34:25,150
C43620,1000222,34,2014-09-02 06:35:35,150
A39507,1000222,34,2014-09-02 06:35:36,200
E41999,1000222,34,2014-09-02 06:36:40,150
C16737,1000222,34,2014-09-02 06:36:53,150
E23437,1000222,34,2014-09-02 06:37:00,150
C50754,1000222,34,2014-09-02 06:37:49,200
A66977,1000222,34,2014-09-02 06:38:09,290
E56356,1000222,34,2014-09-02 06:39:08,320
D49102,1000222,34,2014-09-02 06:39:22,150
A24780,1000222,34,2014-09-02 06:42:56,150
A74268,1000222,34,2014-09-02 06:43:01,150
B78592,1000222,34,2014-09-02 06:43:04,150
D38042,1000222,34,2014-09-02 06:43:05,290
C19972,1000222,34,2014-09-02 06:44:10,200
E52740,1000222,34,2014-09-02 06:44:10,150
B79021,1000222,34,2014-09-02 06:45:33,150
E51884,1000222,34,2014-09-02 06:46:51,150
B53269,1000222,34,2014-09-02 06:58:25,440
B30769,1000222,34,2014-09-02 07:00:50,150
